open_dt,close_dt,volume,pnl,pips,duration,max_dd
2018-12-02 23:00:00,2018-12-04 10:00:00,50000.0,-342.50000000000114,-685.0000000000023,35,682.0000000000048
2018-12-04 10:00:00,2018-12-04 12:00:00,48287.5,54.08200000000048,112.00000000000098,2,-112.00000000000098
2018-12-04 12:00:00,2018-12-07 18:00:00,48557.91000000001,61.66854570000508,127.00000000001043,78,-127.00000000001043
2018-12-07 18:00:00,2018-12-09 23:00:00,48866.25272850005,62.54880349247751,127.99999999999477,5,-127.00000000001043
2018-12-09 23:00:00,2018-12-10 01:00:00,49178.99674596243,-44.75288703882416,-90.99999999999663,2,90.99999999999663
2018-12-10 01:00:00,2018-12-10 06:00:00,48955.23231076834,6.3641802003980965,12.999999999996346,5,-14.000000000002897
2018-12-10 06:00:00,2018-12-20 09:00:00,48987.05321177029,-4.4088347890664545,-9.000000000014552,195,5.999999999994897
2018-12-20 09:00:00,2018-12-21 07:00:00,48965.009037825,110.66092042548101,225.99999999999287,22,-224.9999999999863
2018-12-21 07:00:00,2018-12-21 09:00:00,49518.31363995243,123.79578409987843,249.99999999999466,2,-249.00000000001032
2018-12-21 09:00:00,2018-12-27 12:00:00,50137.29256045179,197.03955976257498,392.99999999999886,49,-392.99999999999886
2018-12-27 14:00:00,2018-12-27 18:00:00,51122.49035926463,-11.758172782628435,-22.999999999995243,4,24.99999999998614
2018-12-27 18:00:00,2018-12-27 20:00:00,51063.6994953515,-5.106369949534588,-9.999999999998899,2,8.999999999992347
2018-12-27 20:00:00,2018-12-28 12:00:00,51038.167645603826,-134.74076258439285,-263.99999999999756,16,263.0000000000132
2018-12-28 12:00:00,2018-12-28 20:00:00,50364.46383268184,52.8826870243157,104.99999999999953,8,-106.00000000000608
2018-12-28 20:00:00,2018-12-31 05:00:00,50628.8772678034,99.23259944489273,195.99999999999616,9,-195.99999999999616
2018-12-31 05:00:00,2018-12-31 07:00:00,51125.04026502782,10.736258455658065,21.00000000000435,2,-19.999999999997797
2018-12-31 07:00:00,2018-12-31 09:00:00,51178.721557306126,53.225870419594784,103.99999999999298,2,-103.99999999999298
2018-12-31 09:00:00,2018-12-31 11:00:00,51444.85090940412,-66.363857673132,-129.00000000000134,2,127.99999999999477
2018-12-31 11:00:00,2019-01-02 06:00:00,51113.03162103843,-132.89388221469665,-259.9999999999936,17,258.999999999987
2019-01-02 06:00:00,2019-01-02 18:00:00,50448.56220996495,756.7284331494693,1499.99999999999,12,-1501.999999999981
2019-01-06 22:00:00,2019-01-07 02:00:00,54232.204375712245,-90.56778130744271,-167.00000000000603,4,168.00000000001256
2019-01-07 02:00:00,2019-01-07 04:00:00,53779.36546917503,-11.293666748529095,-21.00000000000435,2,19.999999999997797
2019-01-07 04:00:00,2019-01-09 14:00:00,53722.89713543236,-225.63616796882684,-420.00000000002035,58,420.00000000002035
2019-01-09 14:00:00,2019-01-09 16:00:00,52594.71629558819,72.58070848790838,137.99999999999366,2,-139.00000000000023
2019-01-09 16:00:00,2019-01-09 18:00:00,52957.61983802771,-43.95482446556874,-83.00000000001084,2,83.00000000001084
2019-01-09 18:00:00,2019-01-09 22:00:00,52737.84571569984,-26.368922857847018,-49.999999999994486,4,49.999999999994486
2019-01-09 22:00:00,2019-01-10 00:00:00,52606.001101410584,-31.563600660842873,-59.999999999993385,2,59.999999999993385
2019-01-10 00:00:00,2019-01-10 02:00:00,52448.18309810642,7.34274563373642,14.000000000002897,2,-15.000000000009448
2019-01-10 02:00:00,2019-01-10 04:00:00,52484.896826275144,-77.15279833462878,-147.0000000000082,2,146.00000000000168
2019-01-10 04:00:00,2019-01-24 18:00:00,52099.13283460199,1352.4934883862668,2595.999999999998,254,-2597.0000000000045
2019-01-29 18:00:00,2019-01-29 21:00:00,58861.600276533354,-58.86160027653994,-100.00000000001118,3,99.00000000000463
2019-01-29 21:00:00,2019-01-30 19:00:00,58567.292275150685,86.09391964447633,147.0000000000082,22,-161.99999999999548
2019-01-30 19:00:00,2019-01-30 23:00:00,58997.76187337309,66.66747091691605,113.00000000000753,4,-112.00000000000098
2019-01-30 23:00:00,2019-01-31 01:00:00,59331.09922795768,-15.426085799264664,-25.999999999992692,2,24.99999999998614
2019-01-31 01:00:00,2019-01-31 03:00:00,59253.96879896136,-60.439048174941824,-102.00000000000207,2,100.99999999999552
2019-01-31 03:00:00,2019-01-31 05:00:00,58951.77355808664,-6.4846950913927435,-11.000000000005448,2,9.999999999998899
2019-01-31 05:00:00,2019-02-15 14:00:00,58919.35008262969,1485.356815583105,2521.0000000000173,273,-2519.0000000000045
2019-02-15 18:00:00,2019-02-18 03:00:00,66346.13416054512,-118.0961188057632,-177.99999999998926,9,177.99999999998926
2019-02-18 03:00:00,2019-02-18 13:00:00,65755.65356651627,-87.45501924347015,-133.00000000000531,10,134.00000000001188
2019-02-18 13:00:00,2019-02-18 18:00:00,65318.37847029892,72.50340010204268,111.00000000001663,5,-112.00000000000098
2019-02-18 18:00:00,2019-02-19 04:00:00,65680.89547080912,101.1485790250524,154.00000000000966,10,-153.00000000000313
2019-02-19 07:00:00,2019-02-19 15:00:00,66186.63836593441,-133.6970094991816,-201.99999999999105,8,202.9999999999976
2019-02-19 15:00:00,2019-02-19 17:00:00,65518.15331843849,39.31089199105877,59.999999999993385,2,-58.00000000000249
2019-02-19 17:00:00,2019-02-20 16:00:00,65714.70777839379,-5.914323700050412,-8.999999999992347,23,9.999999999998899
2019-02-20 16:00:00,2019-02-20 18:00:00,65685.13615989352,15.107581316772388,22.999999999995243,2,-21.99999999998869
2019-02-20 18:00:00,2019-02-21 03:00:00,65760.67406647737,161.11365146287372,245.0000000000063,9,-241.99999999998664
2019-02-21 03:00:00,2019-02-21 10:00:00,66566.24232379174,135.79513434053794,204.00000000000415,7,-205.00000000001071
2019-02-21 10:00:00,2019-02-21 13:00:00,67245.21799549446,-50.43391349660782,-74.99999999998063,3,72.99999999998974
2019-02-21 13:00:00,2019-02-21 16:00:00,66993.04842801139,99.81964215773638,148.99999999999912,3,-147.99999999999258
2019-02-21 16:00:00,2019-02-26 16:00:00,67492.14663880004,-139.7087435423172,-207.00000000000162,72,204.99999999998852
2019-02-26 16:00:00,2019-02-28 11:00:00,66793.60292108846,-190.36176832510338,-285.0000000000019,43,283.99999999999534
2019-02-28 11:00:00,2019-03-06 11:00:00,65841.79407946292,749.2796166242845,1137.9999999999945,96,-1139.0000000000011
2019-03-11 17:00:00,2019-03-11 19:00:00,69588.19216258438,15.309402275776149,22.000000000010896,2,-21.00000000000435
2019-03-11 19:00:00,2019-03-11 21:00:00,69664.73917396324,25.07930610263638,36.0000000000138,2,-35.00000000000725
2019-03-11 21:00:00,2019-03-11 23:00:00,69790.13570447642,-99.79989405738873,-142.999999999982,2,141.99999999999767
2019-03-11 23:00:00,2019-03-12 01:00:00,69291.13623418947,-1.3858227246928683,-2.0000000000131024,2,1.0000000000065512
2019-03-12 01:00:00,2019-03-12 03:00:00,69284.20712056599,-18.706735922552294,-26.999999999999243,2,25.999999999992692
2019-03-12 03:00:00,2019-03-12 05:00:00,69190.67344095325,67.11495323773416,97.00000000001373,2,-99.00000000000463
2019-03-12 05:00:00,2019-03-12 07:00:00,69526.2482071419,-18.77208701592779,-26.999999999999243,2,26.999999999999243
2019-03-12 07:00:00,2019-03-12 09:00:00,69432.38777206228,-112.48046819073777,-161.99999999999548,2,160.99999999998892
2019-03-12 09:00:00,2019-03-12 11:00:00,68869.9854311086,25.481894609508903,36.999999999998145,2,-38.0000000000047
2019-03-12 12:00:00,2019-03-13 18:00:00,68997.3949041561,-146.9644511458501,-212.9999999999965,30,211.99999999998997
2019-03-13 18:00:00,2019-03-13 21:00:00,68262.57264842687,15.017765982646194,21.99999999998869,3,-21.00000000000435
2019-03-13 21:00:00,2019-03-15 09:00:00,68337.6614783401,42.369350116575305,62.00000000000649,36,-59.999999999993385
2019-03-15 09:00:00,2019-03-18 09:00:00,68549.50822892293,-152.1799082682165,-222.00000000001106,24,224.00000000000196
2019-03-18 09:00:00,2019-03-19 08:00:00,67788.60868758187,23.726013040658568,35.00000000000725,23,-38.0000000000047
2019-03-19 08:00:00,2019-03-20 13:00:00,67907.23875278521,-0.6790723875172224,-0.9999999999843466,29,-1.0000000000065512
2019-03-20 13:00:00,2019-03-20 17:00:00,67903.84339084761,66.54576652302937,97.99999999999808,4,-96.00000000000718
2019-03-20 18:00:00,2019-03-26 18:00:00,68236.57222346279,1108.161932909038,1624.0000000000032,96,-1624.9999999999875
2019-04-07 22:00:00,2019-04-08 02:00:00,63141.319558429015,-12.628263911684412,-19.999999999997797,4,17.999999999984695
2019-04-08 02:00:00,2019-04-08 04:00:00,73714.24056844955,-28.748553821687246,-38.99999999998904,2,37.99999999998249
2019-04-08 04:00:00,2019-04-08 08:00:00,73570.4977993411,12.506984625888244,17.000000000000348,4,-18.0000000000069
2019-04-08 08:00:00,2019-04-08 10:00:00,73633.03272247053,-41.23449832457568,-55.999999999989384,2,58.00000000000249
2019-04-08 10:00:00,2019-04-08 12:00:00,73426.86023084767,-27.902206887725562,-38.0000000000047,2,39.00000000001125
2019-04-08 12:00:00,2019-04-09 07:00:00,73287.34919640905,-6.595861427671206,-8.999999999992347,19,8.000000000008
2019-04-09 07:00:00,2019-04-12 04:00:00,73254.36988927067,-183.86846842205404,-250.999999999979,69,247.99999999998155
2019-04-12 04:00:00,2019-04-12 06:00:00,72335.02754716043,36.890864049052574,51.00000000000104,2,-53.00000000001414
2019-04-12 06:00:00,2019-04-12 08:00:00,72519.4818674057,-31.18337720299551,-43.00000000001525,2,43.99999999999959
2019-04-12 08:00:00,2019-04-12 12:00:00,72363.56498139074,-10.85453474721545,-15.000000000009448,4,14.000000000002897
2019-04-12 12:00:00,2019-04-12 14:00:00,72309.29230765469,46.277947076897114,63.999999999997385,2,-62.999999999990834
2019-04-12 14:00:00,2019-04-15 01:00:00,72540.6820430392,72.54068204304731,100.00000000001118,11,-97.99999999999808
2019-04-15 01:00:00,2019-04-15 08:00:00,72903.38545325446,-56.86464065353869,-78.00000000000028,7,77.00000000001594
2019-04-15 08:00:00,2019-04-15 10:00:00,72619.06224998676,27.59524365499838,38.0000000000047,2,-39.00000000001125
