initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,574.71447964451,7705.353405891568,"{'num_trades': 23, 'win_pct': 17.391304347826086, 'max_dd': 1384.9047500000154, 'sharpe': 9.65009092331996, 'risk': 0.0983974006167651}",-4151.68018202834,"{'num_trades': 48, 'win_pct': 20.833333333333336, 'max_dd': 16341.440449999987, 'sharpe': -9.598762404154785, 'risk': 0.48819293244595385}",0.11710338919156493,0.005235919919690481,0.11659280061315423,0.00471733668866968,0.11698325009365364,0.004195005024826545,13,15.384615384615385,76.42599999999611,-30.436221347909406,0.15641969626670035,0.1,0.1
