initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,128090.11269699302,106349.9722417427,"{'num_trades': 187, 'win_pct': 76.47058823529412, 'max_dd': 673.0000000000124, 'sharpe': 111.61089419681797, 'risk': 0.03950109491730033}",57492.24683424266,"{'num_trades': 180, 'win_pct': 72.22222222222221, 'max_dd': 754.8854000000159, 'sharpe': 138.88694168728162, 'risk': 0.04220916541755445}",0.0032039274941247048,0.005235919919690481,0.003046638748460461,0.00471733668866968,0.003054745253889043,0.004195005024826545,222,74.32432432432432,693.1187499999991,141.62437396604216,0.03994685813939621,0.002,0.002
