initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,87276.16565052778,75910.71084990511,"{'num_trades': 238, 'win_pct': 70.58823529411765, 'max_dd': 1224.707200000008, 'sharpe': 147.9762749730856, 'risk': 0.047671253373159174}",23886.13867759912,"{'num_trades': 139, 'win_pct': 79.13669064748201, 'max_dd': 1016.8964000000224, 'sharpe': 101.21423276171072, 'risk': 0.05243246963372421}",0.005112750382627871,0.005235919919690481,0.004922754915198043,0.00471733668866968,0.004984039096780016,0.004195005024826545,243,78.60082304526749,1189.0494000000194,160.03271082192558,0.04605391391565722,0.0038,0.0038
