profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
-228.49952669758932,18,33.33333333333333,5843.7159999999985,-13.42407749795119,0.045004365164782234,5.555555555555555,27.77777777777778,66.66666666666666,0,0
