profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
-95.31689072093104,23,30.434782608695656,4385.514100000009,-8.860223133438605,0.04947671144747287,4.3478260869565215,26.08695652173913,69.56521739130434,0,0
