profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
721.7456544230008,122,99.18032786885246,924.0000000000136,-181.5018135062118,0.001212577061080934,0.819672131147541,99.18032786885246,0.0,0.005,0.005
