initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,199252.44338489274,147072.32366943598,"{'num_trades': 166, 'win_pct': 100.0, 'max_dd': 734.9999999999967, 'sharpe': 160.79412194718662, 'risk': 0.02485029185180747}",97560.17210175018,"{'num_trades': 163, 'win_pct': 99.38650306748467, 'max_dd': 747.5987500000114, 'sharpe': 240.98404974659104, 'risk': 0.041046383061017246}",0.0011705218919993206,0.004096723780764737,0.0011747044383904803,0.003778734333273271,0.0011657801240862022,0.0034013368576468373,200,99.5,1095.0000000000014,219.89709051855618,0.04181000784127904,0.001,0.001
