initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,36585.665842581206,26348.438400674226,"{'num_trades': 313, 'win_pct': 51.43769968051119, 'max_dd': 1627.3388499999928, 'sharpe': 97.53840920698678, 'risk': 0.07618275837285321}",22194.334660011344,"{'num_trades': 316, 'win_pct': 49.68354430379747, 'max_dd': 864.8892999999935, 'sharpe': 94.39539550354432, 'risk': 0.04500754313270444}",0.005232362455217456,0.005199518779255006,0.005044881547302778,0.004670541016358283,0.00511080806467963,0.0041667320663624306,416,53.605769230769226,1138.0994500000074,141.10451341154834,0.0596799258730866,0.004,0.004
