initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,25426.204370293606,22286.831978354534,"{'num_trades': 537, 'win_pct': 38.733705772811916, 'max_dd': 1716.4307000000044, 'sharpe': 105.63097317373467, 'risk': 0.18768472819251766}",11866.97999748365,"{'num_trades': 533, 'win_pct': 39.587242026266416, 'max_dd': 787.2238000000252, 'sharpe': 79.67835691185759, 'risk': 0.0554809189566444}",0.006356778542373661,0.005343418360640861,0.0061454204166958085,0.004800645029063852,0.006241514011242219,0.0042867705802427875,595,44.70588235294118,1264.0344999999886,125.90902390575255,0.07689033700442238,0.005,0.005
