initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,12389.519008717583,3285.341064266622,"{'num_trades': 759, 'win_pct': 39.26218708827404, 'max_dd': 1084.7118999999905, 'sharpe': 34.52985687429858, 'risk': 0.18519304974263232}",3232.6812124591033,"{'num_trades': 696, 'win_pct': 42.672413793103445, 'max_dd': 1384.1255500000036, 'sharpe': 31.303493278244545, 'risk': 0.07669778057852591}",0.007174052242922945,0.005169217096826983,0.007084022523313719,0.004795158303457958,0.007112888820033299,0.004259397807874913,751,42.2103861517976,753.3100000000292,110.72601331961042,0.0681969765894047,0.006,0.006
