initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,120595.23189154115,109162.11093850642,"{'num_trades': 311, 'win_pct': 65.91639871382637, 'max_dd': 706.2656000000222, 'sharpe': 172.69291521569042, 'risk': 0.02964473186281973}",55100.994299696074,"{'num_trades': 248, 'win_pct': 66.12903225806451, 'max_dd': 746.1191999999838, 'sharpe': 134.1717383963746, 'risk': 0.04324605744751931}",0.003505376712569963,0.004042240670676491,0.003500178824481521,0.003727527738934255,0.003505595227047572,0.0033547329016185364,336,68.75,715.0529999999877,180.93040997931683,0.03220711819023453,0.003,0.003
