open_dt,close_dt,volume,pnl,pips,duration,max_dd,direction
2017-05-03 14:00:00,2017-05-04 17:00:00,27504.51532459912,165.44115033139386,601.5054196698787,27,252.45369999999932,long
2017-05-05 07:00:00,2017-05-09 07:00:00,27790.374669431625,171.7688085570045,618.0874155178095,48,385.48675000000804,short
2017-05-11 06:00:00,2017-05-15 10:00:00,28507.528567312445,196.77798505326822,690.2667293260167,52,275.4391999999939,long
2017-05-15 10:00:00,2017-05-16 13:00:00,28809.98790404406,294.74974206677916,1023.081797356129,27,42.484500000017356,long
2017-05-16 13:00:00,2017-05-17 15:00:00,29354.392881498257,216.53208231262442,737.6479669899849,26,4.533400000017451,long
2017-05-18 06:00:00,2017-05-22 11:00:00,29771.884118422604,269.96827548485044,906.789353374493,53,416.5649499999979,long
2017-05-25 22:00:00,2017-05-29 23:00:00,30276.234508934827,205.5012035856933,678.7541678112241,49,120.60595000000784,short
2017-05-29 23:00:00,2017-05-31 11:00:00,31057.670233074678,242.53684316787036,780.9241367679354,36,136.5642999999972,long
2017-06-06 19:00:00,2017-06-08 22:00:00,31291.966616725582,211.87421531549717,677.0882057705262,51,4.63885000001607,short
2017-06-13 00:00:00,2017-06-14 13:00:00,32093.775107536174,201.5551140157139,628.0193381438258,37,73.59690000001694,long
2017-06-14 13:00:00,2017-06-15 10:00:00,32409.85180029993,341.6224665977075,1054.069820197534,21,80.63554999999667,short
2017-06-23 04:00:00,2017-06-27 09:00:00,33647.801006580994,272.76108884170196,810.635704806839,53,6.580650000009846,long
2017-06-27 09:00:00,2017-06-27 18:00:00,34098.35603045246,246.71422493172332,723.5370077999902,9,4.626799999996045,long
2017-06-27 18:00:00,2017-06-29 08:00:00,34473.60685426934,255.91153803497318,742.3404783746256,38,153.6728500000306,long
2017-06-29 17:00:00,2017-07-03 09:00:00,34855.65576647937,198.12850228475372,568.4256914061381,40,7.720949999989734,short
2017-07-05 09:00:00,2017-07-06 15:00:00,35744.71649379135,269.2715743553549,753.3185342290416,30,39.66170000000435,long
2017-07-07 14:00:00,2017-07-11 18:00:00,36241.7540402689,248.2921474913462,685.099698031899,52,88.69555000001749,long
2017-07-11 18:00:00,2017-07-12 16:00:00,36623.028161002396,219.7015219396809,599.8999344724475,22,99.73784999999235,short
2017-07-13 15:00:00,2017-07-14 13:00:00,37499.627047370544,268.8785649240329,717.0166374838249,22,7.691800000020343,long
2017-07-14 13:00:00,2017-07-18 10:00:00,37958.80779518238,327.9417386383267,863.9410921645218,45,186.729200000002,long
2017-07-18 11:00:00,2017-07-20 15:00:00,38511.57341096428,302.40982167305054,785.2440056031362,52,657.7747000000134,long
2017-07-24 16:00:00,2017-07-26 20:00:00,38999.94485684702,304.50286124003884,780.7776712447811,52,151.81855000001576,long
2017-07-26 21:00:00,2017-07-27 15:00:00,39417.08901269401,298.6010856851073,757.5422060947856,18,98.87314999998952,short
2017-07-27 15:00:00,2017-07-28 15:00:00,40493.46850189231,350.0981555745501,864.5793223620578,24,4.827350000002895,long
2017-07-28 15:00:00,2017-07-31 16:00:00,41042.83574766611,263.1890421649608,641.2545268145386,25,307.87720000000627,long
2017-08-02 14:00:00,2017-08-04 15:00:00,41358.819533733666,414.86570414890224,1003.0888425394346,49,288.9279999999994,short
2017-08-07 09:00:00,2017-08-08 16:00:00,42603.003275164316,305.9947357385347,718.2468657483508,31,143.90079999999637,short
2017-08-09 13:00:00,2017-08-11 13:00:00,43718.68885399111,432.96082487134953,990.3335077529939,48,6.855300000019326,long
2017-08-11 13:00:00,2017-08-15 13:00:00,44497.646139895514,440.75828652378505,990.5204539091494,48,397.8986999999989,short
2017-08-16 10:00:00,2017-08-16 19:00:00,45993.90477532172,278.4137569828379,605.3275066400188,9,78.85064999999524,long
2017-08-17 01:00:00,2017-08-17 10:00:00,46364.57424909033,351.5657631606655,758.2637581699857,9,1.8940500000175218,short
2017-08-17 10:00:00,2017-08-21 13:00:00,47624.55137260925,360.81137070889054,757.6163140854408,51,50.848600000019665,long
2017-08-23 10:00:00,2017-08-25 15:00:00,48203.764091576384,399.60750671122844,828.9964782668412,53,27.890699999999487,long
