open_dt,close_dt,volume,pnl,pips,duration,max_dd,direction
2018-12-03 07:00:00,2018-12-14 09:00:00,26389.402016150314,183.88101016396882,696.7986999153463,218,686.6840000000041,short
2018-12-14 09:00:00,2018-12-14 12:00:00,27054.808970991267,-36.19905823040985,-133.79897921002026,3,86.64605000001657,long
2018-12-14 12:00:00,2018-12-14 14:00:00,26969.866453871142,-54.04855670725394,-200.40350144001627,2,150.64395000001784,long
2018-12-14 14:00:00,2018-12-18 09:00:00,26838.821347820878,213.62438805565714,795.952941774769,43,6.641300000009841,long
2018-12-18 10:00:00,2019-01-03 00:00:00,27154.375318198945,183.37494825747925,675.30534622382,202,983.6936499999948,short
2019-01-03 00:00:00,2019-01-07 02:00:00,27755.933780133946,207.79373526924883,748.6461702757684,50,6.669450000007514,long
2019-01-07 10:00:00,2019-01-18 16:00:00,28059.97447165703,179.1091491548157,638.3083111345388,222,1309.7189499999827,short
2019-01-18 16:00:00,2019-01-22 07:00:00,28722.852205656458,-41.721973008111526,-145.25706816781445,39,87.68065000002156,long
2019-01-22 07:00:00,2019-01-22 14:00:00,28634.609935138582,-36.29279338968401,-126.74450070000452,7,76.67620000000319,long
2019-01-24 17:00:00,2019-01-25 15:00:00,28674.846926784758,212.89636587387756,742.4498774743826,22,4.649250000010596,long
2019-01-25 15:00:00,2019-02-07 12:00:00,28989.454161717975,176.49874738761025,608.8377739125849,213,1084.6982000000114,short
2019-02-07 12:00:00,2019-02-07 14:00:00,29590.39112861777,-56.228056076782366,-190.02133440000344,2,141.6720000000149,long
2019-02-07 14:00:00,2019-02-07 22:00:00,29435.461846478192,-42.00705349963074,-142.70900085997516,8,127.67304999998784,long
2019-02-07 22:00:00,2019-02-08 09:00:00,29336.545042324356,-42.20778530506624,-143.87442435424,11,93.00000000000973,long
2019-02-08 09:00:00,2019-02-10 22:00:00,29267.47832568386,-39.02255053638221,-133.33075744397237,13,85.66254999999856,long
2019-02-10 22:00:00,2019-02-11 09:00:00,29182.918395281573,-36.89670905217978,-126.43255397699615,11,74.65890000002418,long
