open_dt,close_dt,volume,pnl,pips,duration,max_dd,direction
2017-04-19 12:00:00,2017-05-04 20:00:00,1000.0,-27.28690595296461,-2728.6905952964566,272,2651.359799999997,short
2017-05-04 20:00:00,2017-05-09 16:00:00,1000.0,10.213330820445119,1021.3330820445065,68,296.49119999999306,short
2017-05-09 16:00:00,2017-05-09 19:00:00,27488.049117595318,-91.37233763474269,-332.40750278000775,3,283.4477000000168,long
2017-05-09 19:00:00,2017-05-15 13:00:00,27292.064988226084,269.27694508041446,986.6492154279259,90,218.43635000000637,long
2017-05-15 13:00:00,2017-05-22 11:00:00,1000.0,-25.501464178263145,-2550.1464178263154,118,2485.489350000014,short
2017-05-22 11:00:00,2017-07-20 15:00:00,1000.0,-41.611265720755114,-4161.126572075502,1036,3999.617300000002,short
2017-07-20 15:00:00,2017-08-29 09:00:00,1000.0,-43.997181769961756,-4399.718176996181,666,4270.816500000007,short
2017-08-29 09:00:00,2017-09-26 11:00:00,1000.0,23.720238836842213,2372.0238836842263,482,405.0191499999966,short
2017-09-26 11:00:00,2017-09-26 14:00:00,25636.515166646623,-36.63932314379244,-142.91850084000578,3,89.89395000000843,long
2017-09-26 14:00:00,2017-09-27 09:00:00,25592.552768745096,-92.82064547976539,-362.6861545172666,19,306.8827500000148,long
2017-09-27 09:00:00,2017-09-27 13:00:00,25394.07553251079,-85.49372691974804,-336.66800278000505,4,284.87375000001424,long
2017-10-02 11:00:00,2017-10-11 12:00:00,1000.0,8.25717184557796,825.7171845577948,152,427.86905000002923,long
2017-10-11 12:00:00,2017-10-26 15:00:00,1000.0,13.149338131916457,1314.9338131916543,267,343.9215999999856,short
2017-10-26 15:00:00,2017-10-26 17:00:00,25335.660513681414,-58.386030089552946,-230.45000171999507,2,176.84929999999264,long
2017-10-26 17:00:00,2017-10-27 00:00:00,25263.463145081376,-81.39036131363554,-322.1662875205755,7,265.83145000003134,long
2017-10-27 00:00:00,2017-10-27 12:00:00,25124.765348136345,-72.13112909672073,-287.0917522900251,12,234.81490000001324,long
2017-10-31 15:00:00,2017-11-01 03:00:00,24901.019051182542,-53.81465995387291,-216.11428770549333,12,166.82385000001963,long
2017-11-01 03:00:00,2017-11-01 14:00:00,24798.393902727483,-65.24587678212818,-263.1052520500221,11,212.81565000001999,long
2017-11-02 14:00:00,2017-11-07 09:00:00,1000.0,8.923481943191762,892.3481943191813,66,103.83075000000018,short
2017-11-07 15:00:00,2017-11-10 20:00:00,24772.392435175945,209.37387110310453,845.190353136016,77,5.787400000012432,long
2017-11-14 07:00:00,2017-11-27 09:00:00,1000.0,-25.710454724730393,-2571.0454724730434,218,2493.8445499999902,short
2017-11-27 09:00:00,2017-12-08 09:00:00,1000.0,18.702667933182063,1870.2667933182092,216,286.96500000000566,short
2017-12-08 09:00:00,2017-12-12 17:00:00,24949.426592367185,-48.742295892061414,-195.36439329219667,56,134.86795000001715,long
2017-12-14 00:00:00,2017-12-17 22:00:00,1000.0,8.96207140571621,896.2071405716142,46,30.919500000003982,short
2017-12-17 22:00:00,2017-12-19 19:00:00,24830.17836341296,228.4782218652322,920.1634338716235,45,40.872899999988554,long
2017-12-19 19:00:00,2018-01-12 09:00:00,1000.0,-27.666123874504056,-2766.6123874503955,370,2664.9221499999817,short
2018-01-12 09:00:00,2018-01-25 04:00:00,1000.0,-31.45295625496448,-3145.295625496458,211,3069.062249999987,short
2018-01-25 04:00:00,2018-02-07 17:00:00,1000.0,14.577796475137013,1457.7796475137015,229,801.2174999999954,short
2018-02-07 17:00:00,2018-02-08 09:00:00,24216.85889513582,-84.82990288231561,-350.29275782481045,16,293.1347500000125,long
2018-02-08 09:00:00,2018-02-15 00:00:00,24086.594344643137,553.3129008403959,2297.181963225325,111,171.11510000000771,long
2018-02-15 00:00:00,2018-02-22 07:00:00,1000.0,17.918787912665525,1791.8787912665434,127,968.2260499999983,short
2018-02-22 07:00:00,2018-02-27 16:00:00,25399.5197082883,-104.99274401351266,-413.36507626659187,81,346.13630000002166,long
2018-02-27 23:00:00,2018-02-28 03:00:00,25240.562043915095,-41.16811416794424,-163.10300102000406,4,108.11285000000835,long
2018-02-28 03:00:00,2018-02-28 09:00:00,25144.88613239602,-48.047225921962806,-191.08150130002775,6,135.11140000002086,long
2018-02-28 09:00:00,2018-02-28 15:00:00,25033.510614409577,-42.07275763330324,-168.0657510700234,6,112.10925000002536,long
