open_dt,close_dt,volume,pnl,pips,duration,max_dd,direction
2017-04-19 12:00:00,2017-05-04 17:00:00,1000.0,-26.16662594176463,-2616.662594176455,269,2539.359799999996,short
2017-05-04 19:00:00,2017-05-09 16:00:00,1000.0,10.41326438491091,1041.3264384910858,69,276.49219999998917,short
2017-05-09 16:00:00,2017-05-09 19:00:00,27491.68433377032,-91.38442136605067,-332.40750278000775,3,283.4477000000168,long
2017-05-09 19:00:00,2017-05-16 02:00:00,27295.674286058395,292.2930896303032,1070.8403337725824,103,218.43635000000637,long
2017-05-16 02:00:00,2017-06-02 13:00:00,1000.0,-28.993455962869966,-2899.345596286995,323,2817.4938499999857,short
2017-06-02 13:00:00,2017-06-09 01:00:00,1000.0,8.658835902576707,865.8835902576766,108,67.63764999999644,short
2017-06-09 08:00:00,2017-06-14 13:00:00,27286.400010685076,219.03315134188423,802.7191247512055,77,76.58780000003861,long
2017-06-14 13:00:00,2017-06-15 09:00:00,1000.0,8.630220682875539,863.0220682875444,20,80.63554999999667,short
2017-06-15 11:00:00,2017-06-20 14:00:00,27931.7794087221,-91.59327472959899,-327.9177935258781,75,268.58089999999277,long
2017-06-20 14:00:00,2017-06-27 14:00:00,27775.18636691247,428.61646595894223,1543.1632403717585,120,33.56305000001836,long
2017-06-27 14:00:00,2017-07-20 15:00:00,1000.0,-35.84965995243447,-3584.9659952434495,409,3489.642799999992,short
2017-07-20 15:00:00,2017-08-29 08:00:00,1000.0,-42.646844256461755,-4264.684425646181,665,4133.816499999998,short
2017-08-29 08:00:00,2017-09-26 11:00:00,1000.0,25.828740228418912,2582.8740228418965,483,194.02969999999794,short
2017-09-26 11:00:00,2017-09-26 14:00:00,27172.139852190536,-38.83401492290088,-142.91850084000578,3,89.89395000000843,long
2017-09-26 14:00:00,2017-09-27 08:00:00,27125.54411106687,-41.43119053609742,-152.73865241727245,18,95.88275000000922,long
2017-09-27 08:00:00,2017-10-03 02:00:00,27088.74247267687,-101.08865153839642,-373.1758742228752,90,309.86765000000634,long
2017-10-05 11:00:00,2017-10-05 15:00:00,26828.49379421791,-76.0925173411996,-283.62575225002735,4,230.86820000002282,long
2017-10-05 15:00:00,2017-10-08 21:00:00,26705.208361238827,36.75978251614818,137.65023668379504,13,99.85265000003184,long
2017-10-10 09:00:00,2017-10-26 15:00:00,1000.0,8.932025391658774,893.2025391658715,294,763.9006000000003,short
2017-10-26 15:00:00,2017-10-26 17:00:00,26836.303517001612,-61.84426191651545,-230.45000171999507,2,176.84929999999264,long
2017-10-26 17:00:00,2017-10-27 00:00:00,26759.829864545103,-86.21115042142515,-322.1662875205755,7,265.83145000003134,long
2017-10-27 00:00:00,2017-10-27 12:00:00,26612.91693231875,-76.40348955648172,-287.0917522900251,12,234.81490000001324,long
2017-10-27 12:00:00,2017-10-27 14:00:00,26487.346041182704,-66.99821930527757,-252.94425194999357,2,193.7993000000082,long
2017-10-27 14:00:00,2017-11-07 09:00:00,26356.548700233812,-58.51755919506901,-222.02284472303543,162,150.79010000000892,long
2017-11-07 12:00:00,2017-11-10 10:00:00,26239.16395064856,231.2287454065469,881.2351866143597,70,35.782500000025586,long
2017-11-10 12:00:00,2017-11-27 13:00:00,1000.0,-30.165389335776887,-3016.5389335776945,265,2929.825200000002,short
2017-11-27 13:00:00,2017-12-08 07:00:00,1000.0,19.881043052669895,1988.1043052669909,210,4.979099999991021,short
2017-12-08 07:00:00,2017-12-08 09:00:00,26389.252967716493,-55.869413566166806,-211.71275153000212,2,159.87509999999537,long
2017-12-08 09:00:00,2017-12-12 17:00:00,26278.592087557437,-51.33901199758914,-195.36439329219667,56,134.86795000001715,long
2017-12-13 17:00:00,2017-12-20 15:00:00,1000.0,8.96409651436571,896.4096514365804,118,207.88124999999712,long
2017-12-20 15:00:00,2018-01-12 13:00:00,1000.0,-26.109580049011207,-2610.95800490112,354,2509.9410000000153,short
2018-01-12 13:00:00,2018-02-16 03:00:00,1000.0,-43.233717609392016,-4323.371760939198,590,4197.059800000002,short
2018-02-16 03:00:00,2018-02-21 13:00:00,1000.0,22.715855113440938,2271.5855113440984,82,99.26949999998767,short
2018-02-21 13:00:00,2018-02-21 22:00:00,24816.393477116573,-106.34004614873938,-428.50725367002957,9,391.1599000000265,long
2018-02-21 22:00:00,2018-02-27 16:00:00,24647.675287113947,-107.80653127549354,-437.3902610274038,90,368.1374000000126,long
2018-02-27 20:00:00,2018-02-28 03:00:00,24476.31688631581,-47.26872832480305,-193.1202661918041,7,136.11425000001896,long
2018-02-28 03:00:00,2018-02-28 09:00:00,24372.113103181575,-46.57059961609821,-191.08150130002775,6,135.11140000002086,long
2018-02-28 09:00:00,2018-02-28 15:00:00,24264.160467922127,-40.77974353125073,-168.0657510700234,6,112.10925000002536,long
2018-02-28 15:00:00,2018-03-01 01:00:00,24211.397268837693,-30.982378567718094,-127.96609061300755,10,75.09775000000829,long
2018-03-01 01:00:00,2018-03-01 10:00:00,24145.08270099958,-37.16658638891141,-153.9302509300233,9,103.09535000003754,long
2018-03-01 10:00:00,2018-03-01 13:00:00,24060.526916422947,-59.88376468408357,-248.8880018799877,3,194.09349999999213,long
2018-03-01 13:00:00,2018-03-01 15:00:00,23913.70455268123,-50.9110816709211,-212.89500152001926,2,154.0933000000244,long
2018-03-01 15:00:00,2018-03-02 04:00:00,23809.28229831292,231.63071224571883,972.8588595975028,13,6.0880500000193285,long
