profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
7.746023064042674,41,36.58536585365854,4197.059800000002,-9.15315517555756,0.09972166471988841,0.0,34.146341463414636,65.85365853658537,0,0
