initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,6873.366837816331,-311.78563619162924,"{'num_trades': 133, 'win_pct': 51.127819548872175, 'max_dd': 2798.276150000034, 'sharpe': -9.47216936056453, 'risk': 0.1763565727118999}",612.1561465060331,"{'num_trades': 89, 'win_pct': 57.30337078651685, 'max_dd': 3389.8715500000117, 'sharpe': -1.9821816503252188, 'risk': 0.13575790641844737}",0.011667031836114871,0.003527525398389943,0.011639323622624318,0.0032943705787474155,0.011677170734959965,0.0029286267071485456,138,63.76811594202898,2276.9690000000064,40.856920901812195,0.1204504416956303,0.01,0.01
