initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,145251.03688544818,72506.11225098604,"{'num_trades': 89, 'win_pct': 98.87640449438202, 'max_dd': 2376.408399999996, 'sharpe': 65.58981762524525, 'risk': 0.1305708264331895}",68202.08250303587,"{'num_trades': 92, 'win_pct': 100.0, 'max_dd': 842.9878999999918, 'sharpe': 156.1181930726477, 'risk': 0.024115132784729897}",0.00017871470524998413,0.003821196109306994,0.00016679651047365129,0.0035625869534387272,0.00015766926480638937,0.0031648417327716748,114,100.0,784.0820000000192,134.13079126223766,0.02309171332877714,0.0001,0.0001
