initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,20070.735270391913,16091.535857369356,"{'num_trades': 96, 'win_pct': 44.79166666666667, 'max_dd': 1285.6841000000063, 'sharpe': 33.866286720881256, 'risk': 0.11627156447532902}",7641.488351230088,"{'num_trades': 101, 'win_pct': 50.495049504950494, 'max_dd': 1430.1560000000045, 'sharpe': 24.96939321431224, 'risk': 0.09597599731412192}",0.005986694285185522,0.003974208880228327,0.005931210668046879,0.0036813640259945424,0.005957665784964824,0.003250844633650321,108,58.333333333333336,907.0374999999852,49.82926515412354,0.06739942662567969,0.005,0.005
