initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,99667.57185379416,65502.04151689836,"{'num_trades': 98, 'win_pct': 100.0, 'max_dd': 838.3571500000241, 'sharpe': 106.89612195983241, 'risk': 0.03563582526990072}",44733.268364296295,"{'num_trades': 96, 'win_pct': 98.95833333333334, 'max_dd': 1102.6165000000087, 'sharpe': 191.16395229447966, 'risk': 0.04262269158848612}",0.002873966674896314,0.005018039378760316,0.002748295389904183,0.004612411022339506,0.0027665054614593866,0.0040694425914434215,124,100.0,958.0112500000125,170.87271170902363,0.029960782464995155,0.002,0.002
