profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
-156.6099626177056,18,27.77777777777778,4623.53339999999,-9.107229065527592,0.04653442680902769,5.555555555555555,22.22222222222222,72.22222222222221,0,0
