open_dt,close_dt,volume,pnl,pnl_pips,direction,entry_price,exit_price,max_dd,duration_bars,balance,year
2006-04-02 21:00:00,2006-04-03 05:00:00,10000.0,57.00000000000122,-595.0000000000122,sell,1.20515,1.2111,665.0000000000044,8,10120.199999999999,2006
2006-04-03 05:00:00,2006-04-03 15:00:00,10000.0,-70.22499999999877,675.9999999999877,sell,1.21148,1.20472,20.000000000020002,10,10050.6,2006
2006-04-06 17:00:00,2006-04-07 15:00:00,10000.0,103.42500000000022,-1068.0000000000023,sell,1.21115,1.22183,1208.0000000000089,22,10155.400000000001,2006
2006-04-09 21:00:00,2006-04-12 01:00:00,10000.0,-69.05000000000052,638.0000000000052,sell,1.21638,1.21,45.00000000000614,52,10089.6,2006
2006-04-13 21:00:00,2006-04-16 21:00:00,10000.0,-2.6999999999992,-8.000000000008,sell,1.2106999999999999,1.21078,103.00000000000863,24,10088.400000000003,2006
2006-04-16 21:00:00,2006-04-17 01:00:00,10000.0,-52.249999999998934,499.9999999999893,sell,1.21685,1.21185,0.0,4,10036.400000000003,2006
2006-04-17 01:00:00,2006-04-17 12:00:00,10000.0,-52.68750000000115,500.0000000000115,sell,1.2233,1.2183,69.99999999999228,11,9984.4,2006
2006-04-17 12:00:00,2006-04-18 19:00:00,10000.0,-70.03749999999783,660.9999999999782,sell,1.23141,1.2248,93.00000000000973,31,9916.300000000001,2006
2006-04-19 13:00:00,2006-04-20 18:00:00,10000.0,-8.01250000000087,42.0000000000087,buy,1.23183,1.23225,314.9999999999986,29,9910.099999999993,2006
2006-04-23 21:00:00,2006-04-25 13:00:00,10000.0,-62.000000000001435,575.0000000000143,sell,1.24235,1.2366,99.99999999998897,40,9850.599999999995,2006
2006-04-30 21:00:00,2006-05-01 14:00:00,10000.0,-42.36249999999989,392.99999999999886,sell,1.26613,1.2622,266.999999999995,17,9809.299999999996,2006
2006-05-01 14:00:00,2006-05-04 15:00:00,10000.0,-83.1625,766.0,sell,1.26906,1.2614,29.999999999996692,73,9730.699999999992,2006
2006-05-04 17:00:00,2006-05-05 13:00:00,10000.0,-63.9500000000002,607.0000000000019,sell,1.2744,1.26833,205.00000000001071,20,9667.999999999989,2006
2006-05-07 21:00:00,2006-05-09 07:00:00,10000.0,54.37500000000133,-585.0000000000132,sell,1.26795,1.2738,1067.0000000000177,34,9724.499999999995,2006
2006-05-09 07:00:00,2006-05-09 14:00:00,10000.0,-76.33750000000008,739.0000000000007,sell,1.27453,1.26714,-19.999999999997797,7,9648.599999999993,2006
2006-05-11 13:00:00,2006-05-11 17:00:00,10000.0,-89.34999999999773,870.9999999999773,sell,1.2863499999999999,1.27764,86.00000000000828,4,9559.499999999995,2006
2006-05-11 17:00:00,2006-05-14 21:00:00,10000.0,-77.34999999999812,735.999999999981,sell,1.2924499999999999,1.28509,326.00000000000404,28,9483.899999999994,2006
2006-05-14 21:00:00,2006-05-15 09:00:00,10000.0,93.44999999999962,-961.9999999999961,sell,1.28443,1.29405,1204.000000000005,12,9578.099999999995,2006
2006-05-15 09:00:00,2006-05-17 16:00:00,10000.0,104.96249999999938,-1103.9999999999939,sell,1.27241,1.28345,1950.9999999999914,55,9686.499999999998,2006
2006-05-17 21:00:00,2006-05-18 14:00:00,10000.0,-97.26249999999985,941.9999999999983,sell,1.2819,1.27248,180.9999999999867,17,9590.300000000001,2006
2006-05-18 14:00:00,2006-05-19 15:00:00,10000.0,94.63749999999939,-981.9999999999939,sell,1.27088,1.2807,1629.999999999998,25,9686.500000000005,2006
2006-05-21 21:00:00,2006-05-22 16:00:00,10000.0,-96.58750000000126,934.0000000000125,sell,1.28469,1.27535,44.999999999983935,19,9591.100000000004,2006
2006-05-22 16:00:00,2006-05-24 16:00:00,10000.0,80.10000000000018,-851.0000000000017,sell,1.27474,1.28325,1427.0000000000005,48,9674.200000000008,2006
2006-05-24 17:00:00,2006-05-28 21:00:00,10000.0,21.650000000000812,-269.0000000000081,sell,1.27349,1.27618,970.9999999999884,52,9699.100000000004,2006
2006-05-28 21:00:00,2006-05-30 03:00:00,10000.0,-82.97499999999862,790.9999999999861,sell,1.2804,1.2724900000000001,45.00000000000614,30,9618.00000000001,2006
2006-05-30 17:00:00,2006-06-01 01:00:00,10000.0,-88.09999999999806,840.9999999999806,buy,1.2790300000000001,1.28744,90.00000000001228,32,9531.900000000018,2006
2006-06-01 17:00:00,2006-06-02 13:00:00,10000.0,-122.84999999999971,1195.999999999997,sell,1.29239,1.28043,155.00000000001623,20,9410.300000000017,2006
2006-06-04 21:00:00,2006-06-06 13:00:00,10000.0,73.80000000000004,-783.0000000000003,sell,1.28409,1.29192,1374.0000000000084,40,9486.600000000019,2006
2006-06-08 05:00:00,2006-06-08 12:00:00,10000.0,-56.13750000000097,537.0000000000097,buy,1.27351,1.27888,72.99999999998974,7,9430.900000000016,2006
2006-06-08 12:00:00,2006-06-09 10:00:00,10000.0,-30.975000000000957,276.00000000000955,buy,1.2661,1.26886,354.00000000000983,22,9401.300000000017,2006
2006-06-11 21:00:00,2006-06-13 18:00:00,10000.0,60.08750000000107,-649.0000000000106,sell,1.25446,1.26095,1063.0000000000139,45,9464.200000000013,2006
2006-06-26 01:00:00,2006-06-26 08:00:00,10000.0,-57.43749999999838,549.9999999999837,sell,1.257,1.2515,142.00000000001987,7,9407.200000000015,2006
2006-06-26 08:00:00,2006-06-27 01:00:00,10000.0,-57.862499999999294,547.9999999999928,sell,1.26128,1.2558,26.000000000014897,17,9350.40000000002,2006
2006-07-02 21:00:00,2006-07-05 07:00:00,10000.0,-7.325000000000035,17.000000000000348,sell,1.27827,1.2781,546.000000000002,58,9346.70000000002,2006
2006-07-05 17:00:00,2006-07-06 14:00:00,10000.0,21.787500000000122,-251.0000000000012,buy,1.27501,1.2725,340.9999999999913,21,9369.800000000021,2006
2006-07-12 21:00:00,2006-07-14 07:00:00,10000.0,-49.024999999998826,448.99999999998823,buy,1.26581,1.2703,81.00000000001994,34,9322.900000000021,2006
2006-07-16 21:00:00,2006-07-17 09:00:00,10000.0,71.24999999999851,-739.9999999999851,sell,1.2556,1.263,855.0000000000057,12,9394.900000000021,2006
2006-07-17 13:00:00,2006-07-19 13:00:00,10000.0,56.70000000000009,-617.0000000000008,sell,1.24732,1.25349,856.9999999999966,48,9454.600000000028,2006
2006-07-19 17:00:00,2006-07-21 13:00:00,10000.0,-83.64999999999952,788.9999999999952,sell,1.26838,1.26049,48.999999999987935,44,9373.700000000026,2006
2006-07-23 21:00:00,2006-07-24 01:00:00,10000.0,35.249999999999204,-374.999999999992,sell,1.2662,1.26995,435.00000000000756,4,9409.200000000026,2006
2006-07-24 01:00:00,2006-07-25 16:00:00,10000.0,70.26250000000087,-747.0000000000088,sell,1.25758,1.26505,943.0000000000049,39,9481.90000000003,2006
2006-08-01 01:00:00,2006-08-01 17:00:00,10000.0,69.00000000000095,-720.0000000000094,buy,1.28136,1.27416,933.000000000006,16,9551.900000000029,2006
2006-08-06 21:00:00,2006-08-07 22:00:00,10000.0,54.63749999999936,-581.9999999999936,sell,1.28203,1.28785,676.9999999999942,25,9608.10000000003,2006
2006-08-08 05:00:00,2006-08-08 19:00:00,10000.0,-43.87499999999993,409.9999999999992,sell,1.28613,1.28203,296.9999999999917,14,9565.10000000003,2006
2006-08-13 21:00:00,2006-08-15 13:00:00,10000.0,-74.00000000000011,695.0000000000011,sell,1.2777,1.27075,-9.999999999998899,40,9493.60000000003,2006
2006-08-20 21:00:00,2006-08-21 02:00:00,10000.0,-56.31250000000071,540.000000000007,sell,1.2876,1.2822,14.999999999987244,5,9437.600000000028,2006
2006-08-21 02:00:00,2006-08-21 13:00:00,10000.0,-31.287499999998627,285.99999999998624,sell,1.29025,1.28739,210.00000000002126,11,9407.000000000027,2006
2006-08-21 13:00:00,2006-08-21 23:00:00,10000.0,49.275000000000276,-519.0000000000027,sell,1.28722,1.29241,651.0000000000015,10,9456.90000000003,2006
2006-08-27 21:00:00,2006-08-28 04:00:00,10000.0,-48.937500000000426,465.00000000000426,sell,1.2798,1.27515,45.00000000000614,7,9408.40000000003,2006
2006-08-28 04:00:00,2006-08-29 08:00:00,10000.0,-40.049999999998,362.99999999998,sell,1.28303,1.2794,79.00000000000684,28,9370.10000000003,2006
2006-09-03 21:00:00,2006-09-06 13:00:00,10000.0,42.50000000000021,-485.00000000000205,sell,1.27895,1.2838,835.9999999999923,64,9416.60000000003,2006
2006-09-10 21:00:00,2006-09-11 09:00:00,10000.0,-52.950000000000244,502.0000000000024,sell,1.27122,1.2662,55.00000000000504,12,9364.400000000029,2006
2006-09-11 09:00:00,2006-09-13 14:00:00,10000.0,46.287500000000534,-516.0000000000053,sell,1.26775,1.27291,556.0000000000009,53,9414.000000000027,2006
2006-09-17 21:00:00,2006-09-18 07:00:00,10000.0,-60.02499999999856,573.9999999999856,sell,1.26839,1.26265,-7.999999999985795,10,9354.60000000003,2006
2006-09-18 09:00:00,2006-09-18 19:00:00,10000.0,-49.92499999999901,472.99999999999005,sell,1.27013,1.2654,12.999999999996346,10,9305.30000000003,2006
2006-09-20 09:00:00,2006-09-21 01:00:00,10000.0,29.399999999999096,-323.99999999999096,buy,1.27101,1.26777,426.99999999999955,16,9335.700000000026,2006
2006-09-24 21:00:00,2006-09-25 15:00:00,10000.0,38.074999999999015,-411.9999999999901,sell,1.27428,1.2784,759.9999999999828,18,9374.900000000029,2006
2006-09-25 15:00:00,2006-09-26 10:00:00,10000.0,42.51249999999963,-456.99999999999625,sell,1.26986,1.27443,626.9999999999998,19,9418.600000000026,2006
2006-09-27 01:00:00,2006-09-29 06:00:00,10000.0,-8.11250000000058,28.000000000005794,buy,1.26949,1.26977,239.99999999999577,53,9413.800000000023,2006
2006-10-02 13:00:00,2006-10-04 11:00:00,10000.0,55.02500000000162,-599.0000000000161,sell,1.26754,1.27353,889.0000000000064,46,9471.700000000024,2006
2006-10-09 09:00:00,2006-10-10 09:00:00,10000.0,33.39999999999971,-368.9999999999971,sell,1.25677,1.26046,459.0000000000094,24,9506.600000000022,2006
2006-10-10 09:00:00,2006-10-10 14:00:00,10000.0,-44.412499999998246,420.9999999999825,buy,1.25242,1.25663,78.00000000000028,5,9462.500000000024,2006
2006-10-10 14:00:00,2006-10-13 10:00:00,10000.0,5.950000000002208,-122.00000000002208,buy,1.2550700000000001,1.25385,486.0000000000086,68,9472.700000000033,2006
2006-10-15 21:00:00,2006-10-17 01:00:00,10000.0,-52.65000000000061,489.0000000000061,sell,1.25424,1.24935,19.999999999997797,28,9421.800000000028,2006
2006-11-06 01:00:00,2006-11-07 04:00:00,10000.0,-37.78749999999913,340.9999999999913,sell,1.27413,1.27072,29.999999999996692,27,9385.70000000003,2006
2006-11-12 22:00:00,2006-11-13 17:00:00,10000.0,34.01250000000168,-372.0000000000167,sell,1.2811299999999999,1.28485,660.000000000016,19,9420.900000000032,2006
2006-11-20 05:00:00,2006-11-22 06:00:00,10000.0,-36.96250000000026,319.0000000000026,sell,1.2865,1.28331,53.99999999999849,49,9387.000000000038,2006
2006-11-26 22:00:00,2006-11-30 16:00:00,10000.0,-108.42499999999868,1007.9999999999866,sell,1.32578,1.3157,8.000000000008,90,9284.200000000032,2006
2006-11-30 16:00:00,2006-12-01 16:00:00,10000.0,-80.29999999999909,767.9999999999909,sell,1.3335,1.32582,120.00000000000898,24,9205.400000000036,2006
2006-12-03 22:00:00,2006-12-06 10:00:00,10000.0,75.44999999999905,-811.9999999999905,sell,1.32773,1.33585,849.9999999999951,60,9284.600000000028,2006
2006-12-17 22:00:00,2006-12-19 09:00:00,10000.0,-73.58749999999947,693.9999999999945,sell,1.31464,1.3077,11.000000000005448,35,9213.20000000003,2006
2006-12-19 09:00:00,2006-12-19 19:00:00,10000.0,46.174999999999955,-487.9999999999995,buy,1.32115,1.31627,825.000000000009,10,9260.000000000033,2006
2006-12-24 22:00:00,2006-12-28 14:00:00,10000.0,-72.0874999999999,653.999999999999,sell,1.3188,1.31226,124.99999999999733,75,9192.600000000039,2006
2007-01-02 07:00:00,2007-01-03 12:00:00,10000.0,32.38749999999956,-361.9999999999956,sell,1.32241,1.32603,715.9999999999833,29,10034.2,2007
2007-01-08 09:00:00,2007-01-10 16:00:00,10000.0,56.037500000000705,-601.000000000007,sell,1.29468,1.3006900000000001,879.9999999999918,33,10092.300000000003,2007
2007-01-23 05:00:00,2007-01-23 10:00:00,10000.0,36.68750000000014,-390.0000000000014,buy,1.29834,1.29444,490.0000000000126,5,10129.300000000003,2007
2007-01-29 05:00:00,2007-01-29 17:00:00,10000.0,-47.250000000000654,445.0000000000065,sell,1.29482,1.29037,-16.000000000016,12,10082.800000000001,2007
2007-02-04 22:00:00,2007-02-07 08:00:00,10000.0,-42.224999999999966,365.9999999999996,sell,1.2986,1.29494,80.99999999999774,58,10044.199999999997,2007
2007-02-12 01:00:00,2007-02-12 11:00:00,10000.0,46.67499999999879,-492.99999999998784,sell,1.29624,1.30117,736.9999999999876,10,10091.499999999996,2007
2007-02-12 11:00:00,2007-02-13 09:00:00,10000.0,-47.67499999999934,442.99999999999335,sell,1.2996699999999999,1.29524,80.00000000001339,22,10045.199999999997,2007
2007-02-18 22:00:00,2007-02-22 08:00:00,10000.0,51.17500000000002,-583.0000000000001,sell,1.30924,1.31507,966.0000000000001,82,10101.500000000005,2007
2007-02-25 22:00:00,2007-02-27 09:00:00,10000.0,-49.587499999999885,453.9999999999988,sell,1.32173,1.31719,122.99999999998423,35,10054.100000000004,2007
2007-03-12 05:00:00,2007-03-12 10:00:00,10000.0,-57.112499999999294,547.9999999999928,sell,1.31725,1.31177,19.999999999997797,5,9997.300000000005,2007
2007-03-12 10:00:00,2007-03-13 14:00:00,10000.0,-37.549999999999386,337.99999999999386,sell,1.32046,1.31708,158.999999999998,28,9961.50000000001,2007
2007-03-18 21:00:00,2007-03-20 18:00:00,10000.0,-10.712500000000905,59.00000000000904,sell,1.33159,1.331,85.99999999998609,45,9953.60000000001,2007
2007-03-25 21:00:00,2007-03-26 15:00:00,10000.0,-54.524999999999224,513.9999999999922,sell,1.33344,1.3283,114.99999999999842,18,9900.20000000001,2007
2007-03-26 15:00:00,2007-03-28 14:00:00,10000.0,-29.137500000000887,242.00000000000887,sell,1.33566,1.33324,124.99999999999733,47,9874.00000000001,2007
2007-04-01 21:00:00,2007-04-05 14:00:00,10000.0,-71.46249999999895,638.9999999999895,sell,1.3432899999999999,1.3369,70.0000000000145,89,9808.100000000008,2007
2007-04-08 21:00:00,2007-04-10 02:00:00,10000.0,-36.71250000000015,329.0000000000015,sell,1.33999,1.3367,-15.000000000009448,29,9773.200000000008,2007
2007-04-10 17:00:00,2007-04-12 14:00:00,10000.0,40.087499999998826,-448.99999999998823,buy,1.3474,1.34291,663.9999999999978,45,9816.100000000002,2007
2007-04-15 21:00:00,2007-04-17 22:00:00,10000.0,-21.46250000000086,164.00000000000858,sell,1.35731,1.35567,201.99999999999105,49,9797.7,2007
2007-04-22 21:00:00,2007-04-23 10:00:00,10000.0,31.08750000000004,-339.0000000000004,sell,1.35636,1.35975,388.9999999999949,13,9829.6,2007
2007-04-23 10:00:00,2007-04-24 14:00:00,10000.0,-39.55000000000139,358.0000000000138,sell,1.35871,1.35513,62.999999999990834,28,9791.799999999997,2007
2007-04-29 21:00:00,2007-05-02 04:00:00,10000.0,56.96250000000023,-624.0000000000023,sell,1.35676,1.363,1100.000000000012,55,9852.199999999997,2007
2007-05-06 21:00:00,2007-05-08 15:00:00,10000.0,57.07500000000009,-617.0000000000008,sell,1.35283,1.359,988.000000000011,42,9911.899999999996,2007
2007-05-09 13:00:00,2007-05-09 20:00:00,10000.0,-33.73749999999855,312.9999999999855,buy,1.35251,1.35564,55.00000000000504,7,9878.599999999997,2007
2007-05-09 20:00:00,2007-05-10 17:00:00,10000.0,-46.912500000001415,436.0000000000141,buy,1.34855,1.35291,49.999999999994486,21,9832.999999999993,2007
2007-05-13 21:00:00,2007-05-15 07:00:00,10000.0,-34.52499999999932,303.9999999999931,sell,1.35544,1.3524,76.0000000000094,34,9800.599999999993,2007
2007-05-22 09:00:00,2007-05-23 09:00:00,10000.0,-29.000000000000522,255.0000000000052,buy,1.34262,1.34517,102.00000000000207,24,9773.099999999993,2007
2007-06-04 13:00:00,2007-06-05 13:00:00,10000.0,-55.499999999998714,519.9999999999872,sell,1.35395,1.3487500000000001,140.99999999999113,24,9719.099999999997,2007
2007-06-12 13:00:00,2007-06-13 08:00:00,10000.0,-41.38749999999935,381.9999999999934,buy,1.32819,1.33201,89.99999999999008,19,9678.9,2007
2007-06-17 21:00:00,2007-06-18 12:00:00,10000.0,-42.8375000000016,399.000000000016,sell,1.34139,1.3374,42.999999999993044,15,9636.999999999996,2007
2007-06-25 13:00:00,2007-06-25 15:00:00,10000.0,-17.424999999998093,152.99999999998093,buy,1.3449200000000001,1.34645,-8.999999999992347,2,9619.699999999999,2007
2007-06-25 15:00:00,2007-06-25 17:00:00,10000.0,3.7750000000009045,-59.00000000000904,buy,1.34571,1.3451199999999999,89.00000000000573,2,9623.6,2007
2007-06-25 17:00:00,2007-06-27 07:00:00,10000.0,-36.27500000000026,319.0000000000026,buy,1.34283,1.34602,82.99999999998863,38,9589.699999999997,2007
2007-07-08 21:00:00,2007-07-10 13:00:00,10000.0,-42.69999999999935,381.9999999999934,sell,1.36632,1.3625,140.00000000000676,40,9549.500000000002,2007
2007-07-16 13:00:00,2007-07-18 05:00:00,10000.0,-52.499999999999154,479.99999999999153,sell,1.38316,1.37836,-9.999999999998899,40,9499.500000000002,2007
2007-07-22 21:00:00,2007-07-24 22:00:00,10000.0,-6.762500000000035,17.000000000000348,sell,1.38297,1.3828,218.99999999999142,49,9495.800000000001,2007
2007-07-30 09:00:00,2007-08-03 14:00:00,10000.0,-78.61250000000092,703.0000000000091,sell,1.37464,1.36761,43.99999999999959,101,9423.500000000007,2007
2007-08-05 21:00:00,2007-08-07 16:00:00,10000.0,72.51249999999949,-771.9999999999949,sell,1.37483,1.38255,896.9999999999922,43,9498.700000000008,2007
2007-08-08 17:00:00,2007-08-09 11:00:00,10000.0,-67.92500000000041,648.0000000000041,buy,1.37382,1.3803,80.00000000001339,18,9431.900000000005,2007
2007-08-12 21:00:00,2007-08-13 15:00:00,10000.0,62.97500000000005,-661.0000000000005,sell,1.36167,1.36828,910.0000000000107,18,9496.000000000005,2007
2007-08-14 05:00:00,2007-08-14 08:00:00,10000.0,-55.787500000000314,536.0000000000031,buy,1.35656,1.36192,-1.0000000000065512,3,9440.400000000005,2007
2007-08-14 08:00:00,2007-08-14 19:00:00,10000.0,-50.187499999998096,474.99999999998096,buy,1.354,1.35875,49.00000000001014,11,9390.900000000007,2007
2007-08-16 17:00:00,2007-08-17 12:00:00,10000.0,-70.88749999999942,676.9999999999942,sell,1.3465099999999999,1.33974,140.00000000000676,19,9321.200000000004,2007
2007-08-19 21:00:00,2007-08-22 23:00:00,10000.0,-86.02500000000057,794.0000000000058,sell,1.35504,1.3471,72.00000000000539,74,9239.800000000003,2007
2007-09-04 21:00:00,2007-09-05 15:00:00,10000.0,35.175,-383.0,buy,1.36479,1.36096,787.0000000000043,18,9276.1,2007
2007-09-09 21:00:00,2007-09-11 11:00:00,10000.0,-55.075000000001296,507.00000000001296,sell,1.38247,1.3774,43.99999999999959,38,9223.399999999998,2007
2007-09-16 21:00:00,2007-09-18 19:00:00,10000.0,-112.37499999999815,1074.9999999999814,sell,1.3973499999999999,1.3866,60.00000000001559,46,9113.900000000005,2007
2007-09-30 21:00:00,2007-10-01 14:00:00,10000.0,53.137499999999584,-561.9999999999958,sell,1.42153,1.42715,612.0000000000125,17,9168.100000000004,2007
2007-10-01 14:00:00,2007-10-02 08:00:00,10000.0,54.375000000001435,-575.0000000000143,sell,1.4182299999999999,1.42398,645.0000000000066,18,9223.600000000008,2007
2007-10-07 21:00:00,2007-10-08 14:00:00,10000.0,67.03749999999961,-700.999999999996,sell,1.40743,1.41444,741.0000000000138,17,9291.700000000006,2007
2007-10-15 09:00:00,2007-10-16 08:00:00,10000.0,58.56250000000205,-620.0000000000205,sell,1.41691,1.42311,740.0000000000073,23,9351.700000000008,2007
2007-10-16 13:00:00,2007-10-18 07:00:00,10000.0,65.97500000000066,-706.0000000000066,buy,1.42499,1.41793,977.9999999999899,42,9420.300000000016,2007
2007-10-21 21:00:00,2007-10-22 11:00:00,10000.0,114.62500000000149,-1175.0000000000148,sell,1.42115,1.4329,1312.000000000002,14,9535.800000000017,2007
2007-10-22 11:00:00,2007-10-23 13:00:00,10000.0,-99.12499999999947,954.9999999999947,sell,1.42551,1.41596,119.00000000000243,26,9438.300000000023,2007
2007-10-23 17:00:00,2007-10-25 13:00:00,10000.0,78.84999999999923,-835.9999999999923,buy,1.43299,1.42463,1419.9999999999989,44,9519.900000000025,2007
2007-10-25 17:00:00,2007-10-26 13:00:00,10000.0,-65.64999999999802,623.9999999999801,sell,1.43789,1.43165,98.00000000002028,20,9455.500000000027,2007
2007-10-28 21:00:00,2007-10-31 07:00:00,10000.0,-40.12499999999953,344.9999999999953,sell,1.44385,1.4404000000000001,157.99999999999147,58,9419.000000000027,2007
2007-11-04 22:00:00,2007-11-06 22:00:00,10000.0,-48.80000000000051,438.000000000005,sell,1.4558,1.45142,120.99999999999332,48,9373.200000000026,2007
2007-11-07 21:00:00,2007-11-07 23:00:00,10000.0,1.6750000000004697,-38.0000000000047,sell,1.4631,1.4634800000000001,98.99999999998242,2,9375.000000000027,2007
2007-11-07 23:00:00,2007-11-08 01:00:00,10000.0,-34.224999999999355,320.99999999999346,sell,1.46519,1.46198,93.99999999999407,2,9340.900000000027,2007
2007-11-08 01:00:00,2007-11-09 02:00:00,10000.0,-69.96249999999979,663.9999999999978,sell,1.47147,1.46483,239.99999999999577,25,9272.500000000031,2007
2007-11-11 22:00:00,2007-11-12 12:00:00,10000.0,80.82499999999989,-836.9999999999987,sell,1.45603,1.4644,1052.0000000000084,14,9354.20000000003,2007
2007-11-12 12:00:00,2007-11-14 03:00:00,10000.0,-95.63749999999794,911.9999999999794,sell,1.46616,1.4570400000000001,40.0000000000178,39,9261.000000000036,2007
2007-11-14 17:00:00,2007-11-16 11:00:00,10000.0,70.27499999999996,-748.9999999999997,sell,1.45934,1.46683,1102.9999999999873,42,9333.900000000032,2007
2007-11-18 22:00:00,2007-11-20 08:00:00,10000.0,-75.72500000000055,716.0000000000055,sell,1.47346,1.4663,63.999999999997385,34,9260.300000000032,2007
2007-11-25 22:00:00,2007-11-26 12:00:00,10000.0,-27.274999999999977,243.99999999999974,sell,1.48463,1.48219,399.000000000016,14,9233.900000000029,2007
2007-11-26 12:00:00,2007-11-27 14:00:00,10000.0,-57.12499999999966,534.9999999999966,sell,1.48831,1.48296,246.99999999999721,26,9178.400000000029,2007
2007-11-28 05:00:00,2007-11-28 09:00:00,10000.0,-83.44999999999905,811.9999999999905,buy,1.47336,1.48148,100.00000000001118,4,9095.20000000003,2007
2007-11-28 09:00:00,2007-11-28 20:00:00,10000.0,102.01249999999979,-1046.999999999998,buy,1.48535,1.47488,1414.9999999999884,11,9197.90000000003,2007
2007-11-29 17:00:00,2007-11-30 16:00:00,10000.0,72.26250000000077,-757.0000000000076,sell,1.46824,1.47581,1018.0000000000077,23,9271.600000000035,2007
2007-12-02 22:00:00,2007-12-04 12:00:00,10000.0,-96.8749999999998,924.999999999998,sell,1.47365,1.4644,-2.9999999999974487,38,9177.100000000039,2007
2007-12-04 12:00:00,2007-12-05 16:00:00,10000.0,68.34999999999938,-720.9999999999939,sell,1.4659,1.47311,1114.9999999999993,28,9247.200000000039,2007
2007-12-06 13:00:00,2007-12-07 21:00:00,10000.0,-47.09999999999814,430.99999999998136,sell,1.46511,1.4608,221.00000000000452,32,9202.10000000004,2007
2007-12-09 22:00:00,2007-12-10 13:00:00,10000.0,-75.43749999999979,724.9999999999978,sell,1.47199,1.46474,30.000000000018897,15,9127.600000000042,2007
2007-12-13 09:00:00,2007-12-13 14:00:00,10000.0,-24.512499999998887,221.99999999998886,buy,1.46774,1.46996,156.00000000000057,5,9103.400000000041,2007
2007-12-18 01:00:00,2007-12-19 17:00:00,10000.0,-55.299999999999734,507.9999999999973,buy,1.43413,1.4392099999999999,160.99999999998892,40,9050.600000000039,2007
