open_dt,close_dt,volume,pnl,pnl_pips,direction,entry_price,exit_price,max_dd,duration_bars,balance,regime,wfo_fold,wfo_train_range
2016-04-06 04:00:00,2016-04-06 07:00:00,75921.40281264321,-116.34954981037092,-148.99999999999912,buy,1.13719,1.1357,197.0000000000027,3,7476.739748989106,1,2016,2013-2015
2016-04-12 16:00:00,2016-04-13 07:00:00,74767.39748989107,-206.54493556581627,-225.0000000000085,buy,1.13751,1.13526,331.9999999999989,15,7274.867775766408,1,2016,2013-2015
2016-04-13 07:00:00,2016-04-13 09:00:00,72748.67775766409,-141.73867383118392,-393.9999999999832,buy,1.13526,1.13132,168.99999999999693,2,7133.735340916538,1,2016,2013-2015
2016-04-20 04:00:00,2016-04-20 08:00:00,71337.35340916539,-7.609317696970113,49.00000000001014,buy,1.13605,1.13654,123.99999999999078,4,7127.314979109721,6,2016,2013-2015
2016-04-20 20:00:00,2016-04-21 13:00:00,71273.14979109721,537.3401551333907,-8.999999999992347,buy,1.1296,1.12951,136.0000000000028,17,7669.703649019983,1,2016,2013-2015
2016-04-21 16:00:00,2016-04-22 08:00:00,76697.03649019984,-173.84661604444918,-247.99999999998155,buy,1.12973,1.12725,337.99999999999386,16,7500.970168741548,1,2016,2013-2015
2016-04-25 12:00:00,2016-04-26 13:00:00,75009.70168741548,394.2384904521124,780.9999999999872,buy,1.12497,1.13278,66.00000000001049,25,7903.022169786102,1,2016,2013-2015
2016-05-05 08:00:00,2016-05-05 11:00:00,79030.22169786102,-121.11381475198458,-60.00000000001559,buy,1.14376,1.14316,181.00000000000887,3,7782.89623280534,1,2016,2013-2015
2016-05-08 21:00:00,2016-05-09 12:00:00,77828.96232805341,-136.39525647992625,70.99999999999883,buy,1.13945,1.14016,201.0000000000067,15,7651.365286470918,1,2016,2013-2015
2016-05-10 12:00:00,2016-05-11 14:00:00,76513.65286470918,375.8095583205007,573.9999999999856,buy,1.13738,1.14312,87.00000000001484,26,8035.463823851764,1,2016,2013-2015
2016-05-12 04:00:00,2016-05-12 07:00:00,80354.63823851764,-127.16121501245756,-170.00000000000347,buy,1.14229,1.14059,126.00000000000388,3,7909.3070418172865,6,2016,2013-2015
2016-05-16 20:00:00,2016-05-17 13:00:00,79093.07041817288,-95.76852609801315,200.00000000000017,buy,1.13189,1.13389,212.9999999999965,17,7819.1409415405615,1,2016,2013-2015
2016-05-17 13:00:00,2016-05-17 18:00:00,78191.40941540562,-204.926652176219,-226.00000000001504,buy,1.13389,1.13163,226.00000000001504,5,7615.843277060498,1,2016,2013-2015
2016-05-18 08:00:00,2016-05-18 19:00:00,76158.43277060498,-288.3231333973856,-439.9999999999959,buy,1.12616,1.12176,397.0000000000029,11,7331.010738498429,1,2016,2013-2015
2016-05-23 12:00:00,2016-05-23 14:00:00,73310.10738498431,-77.58653031578888,-37.99999999998249,buy,1.11997,1.11959,129.00000000000134,2,7254.035125744182,1,2016,2013-2015
2016-05-24 08:00:00,2016-05-24 13:00:00,72540.35125744181,-156.0222054962098,-202.00000000001327,buy,1.11779,1.11577,216.00000000001617,5,7099.524177565835,1,2016,2013-2015
2016-05-29 21:00:00,2016-05-30 01:00:00,70995.24177565836,-103.41640218654794,-95.00000000000064,buy,1.11135,1.1104,163.00000000000202,4,6997.2910294088815,1,2016,2013-2015
2016-05-30 16:00:00,2016-05-31 08:00:00,69972.91029408883,-83.7342493185962,-2.0000000000131024,buy,1.11331,1.11329,114.99999999999842,16,6918.221640776559,1,2016,2013-2015
2016-06-09 12:00:00,2016-06-09 15:00:00,69182.2164077656,-24.38673128373585,28.000000000005794,buy,1.13251,1.13279,200.9999999999845,3,6894.699687197919,1,2016,2013-2015
2016-06-14 08:00:00,2016-06-14 10:00:00,68946.9968719792,-175.69993036209073,-129.00000000000134,buy,1.12345,1.12216,266.00000000001063,2,6719.574315143095,1,2016,2013-2015
2016-06-16 12:00:00,2016-06-16 14:00:00,67195.74315143096,-147.718642027888,-234.9999999999852,buy,1.11702,1.11467,323.99999999999096,2,6572.415637641469,1,2016,2013-2015
2016-06-21 20:00:00,2016-06-22 13:00:00,65724.1563764147,438.32535290037214,729.0000000000018,buy,1.12415,1.13144,62.999999999990834,17,7015.396451618502,1,2016,2013-2015
2016-07-10 21:00:00,2016-07-11 08:00:00,70153.96451618503,-203.85572855661823,-242.00000000000887,buy,1.10497,1.10255,347.0000000000084,11,6814.756113102209,1,2016,2013-2015
2016-07-17 21:00:00,2016-07-19 12:00:00,68147.5611310221,-146.6876253345339,-239.0000000000114,buy,1.10478,1.10239,243.99999999999972,39,6679.142466451467,1,2016,2013-2015
2016-07-19 12:00:00,2016-07-19 16:00:00,66791.42466451466,-96.62492768133212,-103.99999999999298,buy,1.10239,1.10135,246.9999999999972,4,6583.63072918121,1,2016,2013-2015
2016-07-20 12:00:00,2016-07-21 15:00:00,65836.3072918121,-40.32473821622938,199.0000000000158,buy,1.09947,1.10146,160.99999999998892,27,6550.712575535308,1,2016,2013-2015
2016-07-24 21:00:00,2016-07-25 02:00:00,65507.12575535308,-91.76456532895108,-10.999999999983244,buy,1.09706,1.09695,191.99999999999216,5,6460.312741992926,1,2016,2013-2015
2016-08-04 12:00:00,2016-08-04 16:00:00,64603.12741992926,-93.45919100083186,-66.00000000001049,buy,1.11436,1.1137,139.00000000000023,4,6367.930269782427,1,2016,2013-2015
2016-08-09 12:00:00,2016-08-09 15:00:00,63679.30269782428,173.68529810831532,297.99999999999824,buy,1.10791,1.11089,14.000000000002895,3,6542.411559174465,1,2016,2013-2015
2016-08-22 04:00:00,2016-08-22 15:00:00,65424.11559174466,286.1759856175497,312.00000000000114,buy,1.12809,1.13121,96.00000000000718,11,6831.586150089968,1,2016,2013-2015
2016-08-23 20:00:00,2016-08-24 06:00:00,68315.86150089969,-129.91399662087372,-109.00000000000352,buy,1.13039,1.1293,161.99999999999548,10,6704.518647698297,1,2016,2013-2015
2016-08-24 08:00:00,2016-08-24 10:00:00,67045.18647698297,-109.84236384478986,-153.00000000000313,buy,1.1294,1.12787,197.0000000000027,2,6595.234993740815,5,2016,2013-2015
2016-08-28 21:00:00,2016-08-29 13:00:00,65952.34993740816,-154.10865768707478,-131.99999999999878,buy,1.1185,1.11718,234.00000000000085,16,6445.523159382902,1,2016,2013-2015
2016-09-01 12:00:00,2016-09-01 15:00:00,64455.23159382903,300.8447934642,530.0000000000082,buy,1.11401,1.11931,104.99999999999952,3,6747.173643242025,1,2016,2013-2015
2016-09-05 20:00:00,2016-09-06 15:00:00,67471.73643242025,596.5063765096265,903.0000000000092,buy,1.11456,1.12359,55.99999999998938,19,7349.021532219218,1,2016,2013-2015
2016-09-11 21:00:00,2016-09-12 10:00:00,73490.21532219218,-114.21604297990906,-139.00000000000023,buy,1.12342,1.12203,207.0000000000016,13,7238.786209235929,1,2016,2013-2015
2016-09-12 12:00:00,2016-09-13 19:00:00,72387.8620923593,-149.78255131277518,-114.99999999999842,buy,1.12247,1.12132,213.0000000000187,31,7098.353756776748,1,2016,2013-2015
2016-09-13 20:00:00,2016-09-14 16:00:00,70983.53756776749,344.7433807874556,347.9999999999927,buy,1.12189,1.12537,99.00000000000465,20,7449.012432361519,1,2016,2013-2015
2016-09-20 16:00:00,2016-09-20 21:00:00,74490.1243236152,-132.6544963996347,-129.00000000000134,buy,1.11639,1.1151,147.99999999999258,5,7317.909813551959,1,2016,2013-2015
2016-09-21 08:00:00,2016-09-21 16:00:00,73179.0981355196,81.71665958466453,104.99999999999952,buy,1.11481,1.11586,152.0000000000188,8,7402.065776407806,1,2016,2013-2015
2016-09-27 12:00:00,2016-09-27 15:00:00,74020.65776407806,-86.04901465073743,15.999999999993795,buy,1.12053,1.12069,150.00000000000568,3,7316.94201997912,1,2016,2013-2015
