open_dt,close_dt,volume,pnl,pnl_pips,direction,entry_price,exit_price,max_dd,duration_bars,balance,year
2006-01-02 08:00:00,2006-01-02 17:00:00,10000.0,26.437500000001247,-290.00000000001245,sell,1.1818,1.1847,330.000000000008,9,10027.000000000002,2006
2006-01-04 21:00:00,2006-01-05 14:00:00,10000.0,-42.06250000000014,390.0000000000014,buy,1.20813,1.21203,153.00000000000313,17,9986.000000000002,2006
2006-01-05 14:00:00,2006-01-06 14:00:00,10000.0,-86.79999999999949,832.9999999999948,sell,1.21616,1.20783,182.9999999999998,24,9900.700000000004,2006
2006-01-09 01:00:00,2006-01-09 09:00:00,10000.0,50.79999999999835,-532.9999999999834,sell,1.2089,1.21423,622.9999999999957,8,9952.000000000004,2006
2006-01-09 09:00:00,2006-01-09 14:00:00,10000.0,1.6874999999995595,-39.999999999995595,sell,1.20795,1.20835,139.99999999998457,5,9954.000000000004,2006
2006-01-09 14:00:00,2006-01-11 17:00:00,10000.0,49.11250000000046,-543.0000000000045,buy,1.21298,1.20755,943.0000000000049,51,10006.300000000003,2006
2006-01-11 17:00:00,2006-01-12 15:00:00,10000.0,95.2249999999998,-985.999999999998,sell,1.20307,1.21293,1317.9999999999968,22,10102.900000000003,2006
2006-01-12 15:00:00,2006-01-13 17:00:00,10000.0,-71.62500000000139,680.0000000000139,sell,1.21015,1.20335,109.99999999998788,26,10032.900000000001,2006
2006-01-15 22:00:00,2006-01-16 18:00:00,10000.0,23.550000000002377,-268.00000000002376,sell,1.2119199999999999,1.2146000000000001,508.0000000000195,20,10057.700000000006,2006
2006-01-16 18:00:00,2006-01-17 12:00:00,10000.0,-55.62499999999977,524.9999999999976,buy,1.2071,1.21235,129.00000000000134,18,10003.20000000001,2006
2006-01-18 09:00:00,2006-01-20 21:00:00,10000.0,-33.2500000000003,275.000000000003,sell,1.2134,1.21065,255.0000000000052,60,9973.700000000013,2006
2006-01-22 22:00:00,2006-01-23 01:00:00,10000.0,-86.18749999999963,839.9999999999962,sell,1.222,1.2136,190.00000000000125,3,9887.700000000013,2006
2006-01-23 01:00:00,2006-01-23 22:00:00,10000.0,-73.6124999999987,702.9999999999869,sell,1.23033,1.2233,70.0000000000145,21,9815.400000000014,2006
2006-01-23 22:00:00,2006-01-25 16:00:00,10000.0,-40.925000000000225,363.00000000000216,buy,1.2261,1.22973,228.9999999999903,42,9777.100000000019,2006
2006-01-26 09:00:00,2006-01-27 02:00:00,10000.0,43.63750000000174,-467.00000000001734,sell,1.22053,1.2252,577.0000000000052,17,9821.80000000002,2006
2006-01-29 22:00:00,2006-01-31 06:00:00,10000.0,-7.80000000000047,38.0000000000047,sell,1.21008,1.2097,131.99999999999878,32,9816.000000000018,2006
2006-01-31 06:00:00,2006-01-31 16:00:00,10000.0,41.17500000000051,-438.000000000005,buy,1.21393,1.20955,533.0000000000057,10,9857.80000000002,2006
2006-02-02 05:00:00,2006-02-02 16:00:00,10000.0,-51.18750000000021,485.00000000000205,sell,1.20893,1.20408,89.99999999999008,11,9807.300000000021,2006
2006-02-02 16:00:00,2006-02-03 14:00:00,10000.0,85.92500000000105,-893.0000000000103,sell,1.2006999999999999,1.20963,1058.0000000000032,22,9894.600000000026,2006
2006-02-05 22:00:00,2006-02-06 14:00:00,10000.0,52.50000000000166,-555.0000000000166,sell,1.19705,1.2026000000000001,714.9999999999989,16,9948.100000000026,2006
2006-02-07 09:00:00,2006-02-07 17:00:00,10000.0,-32.000000000000085,295.0000000000008,buy,1.19705,1.2,282.00000000000443,8,9916.600000000026,2006
2006-02-12 22:00:00,2006-02-14 06:00:00,10000.0,-26.299999999999542,222.9999999999954,sell,1.19133,1.1891,56.999999999995936,32,9892.300000000027,2006
2006-02-14 06:00:00,2006-02-14 14:00:00,10000.0,-45.4999999999997,429.99999999999704,buy,1.1873500000000001,1.19165,145.00000000001734,8,9847.300000000027,2006
2006-02-15 21:00:00,2006-02-16 06:00:00,10000.0,-16.062499999999623,134.99999999999622,buy,1.18783,1.18918,65.00000000000394,9,9831.800000000027,2006
2006-02-16 06:00:00,2006-02-16 18:00:00,10000.0,-3.9499999999989797,11.999999999989795,sell,1.18835,1.1882300000000001,99.99999999998897,12,9828.600000000026,2006
2006-02-16 18:00:00,2006-02-17 06:00:00,10000.0,5.050000000000029,-78.00000000000028,buy,1.18878,1.188,143.00000000000423,12,9834.400000000029,2006
2006-02-19 22:00:00,2006-02-20 18:00:00,10000.0,-30.250000000001467,270.00000000001467,sell,1.1946,1.1919,269.99999999999244,20,9805.400000000027,2006
2006-02-20 18:00:00,2006-02-21 12:00:00,10000.0,-41.62499999999909,384.99999999999085,buy,1.19015,1.194,-9.999999999998899,18,9764.900000000025,2006
2006-02-22 21:00:00,2006-02-23 11:00:00,10000.0,43.625000000000426,-465.00000000000426,buy,1.19605,1.1914,682.0000000000048,14,9809.400000000029,2006
2006-02-23 13:00:00,2006-02-23 16:00:00,10000.0,-40.187500000000256,380.0000000000025,buy,1.1918,1.1956,134.99999999999622,3,9769.400000000029,2006
2006-02-23 16:00:00,2006-02-24 02:00:00,10000.0,-5.124999999998614,24.99999999998614,buy,1.19208,1.19233,85.00000000000173,10,9764.90000000003,2006
2006-02-26 22:00:00,2006-02-28 16:00:00,10000.0,-69.12500000000067,645.0000000000066,sell,1.19225,1.1858,96.99999999999153,42,9698.400000000032,2006
2006-03-01 13:00:00,2006-03-01 17:00:00,10000.0,55.45000000000053,-577.0000000000052,sell,1.19008,1.19585,726.9999999999887,4,9754.100000000033,2006
2006-03-01 17:00:00,2006-03-02 16:00:00,10000.0,-76.43749999999862,729.9999999999861,sell,1.1983,1.191,195.00000000001182,23,9679.100000000035,2006
2006-03-02 16:00:00,2006-03-03 21:00:00,10000.0,-35.01250000000012,312.00000000000114,sell,1.20322,1.2001,198.00000000000927,29,9645.900000000036,2006
2006-03-05 22:00:00,2006-03-06 18:00:00,10000.0,42.149999999999885,-453.9999999999988,sell,1.19986,1.2044,904.0000000000158,20,9689.300000000036,2006
2006-03-06 18:00:00,2006-03-07 05:00:00,10000.0,-63.3875000000002,607.0000000000019,buy,1.19543,1.2015,69.99999999999228,11,9626.600000000037,2006
2006-03-07 09:00:00,2006-03-08 10:00:00,10000.0,-12.562499999999009,89.99999999999008,buy,1.19185,1.19275,499.00000000000495,25,9615.60000000004,2006
2006-03-08 10:00:00,2006-03-10 21:00:00,10000.0,6.8124999999997335,-124.99999999999733,sell,1.1912,1.19245,392.99999999999886,59,9626.100000000046,2006
2006-03-12 22:00:00,2006-03-13 08:00:00,10000.0,-54.624999999998714,519.9999999999872,sell,1.1961,1.1909,70.0000000000145,10,9572.100000000048,2006
2006-03-13 08:00:00,2006-03-14 01:00:00,10000.0,-52.86249999999984,497.9999999999984,sell,1.19788,1.1929,9.999999999998899,17,9520.300000000047,2006
2006-03-14 09:00:00,2006-03-14 16:00:00,10000.0,40.662500000000364,-431.0000000000036,buy,1.20148,1.19717,743.0000000000047,7,9561.400000000045,2006
2006-03-15 17:00:00,2006-03-16 14:00:00,10000.0,-87.31249999999963,839.9999999999962,sell,1.21305,1.20465,55.00000000000504,21,9475.400000000047,2006
2006-03-16 14:00:00,2006-03-17 14:00:00,10000.0,-55.199999999998965,516.9999999999897,sell,1.2186,1.21343,130.00000000000787,24,9421.700000000044,2006
2006-03-19 22:00:00,2006-03-20 14:00:00,10000.0,-11.599999999998609,85.99999999998609,sell,1.2181,1.21724,144.9999999999951,16,9411.100000000042,2006
2006-03-20 14:00:00,2006-03-21 15:00:00,10000.0,-57.46249999999784,538.9999999999783,buy,1.21151,1.2168999999999999,103.00000000000863,25,9355.200000000044,2006
2006-03-26 22:00:00,2006-03-28 02:00:00,10000.0,12.449999999999548,-161.99999999999548,sell,1.20078,1.2024,502.0000000000024,28,9369.400000000047,2006
2006-03-28 02:00:00,2006-03-28 09:00:00,10000.0,53.762499999999584,-561.9999999999958,buy,1.2062,1.20058,692.0000000000036,7,9423.600000000046,2006
2006-03-28 17:00:00,2006-03-28 20:00:00,10000.0,63.41250000000122,-656.000000000012,sell,1.2008699999999999,1.20743,703.0000000000091,3,9487.200000000046,2006
2006-03-28 20:00:00,2006-03-30 05:00:00,10000.0,-71.56250000000034,675.0000000000033,sell,1.20733,1.20058,9.999999999998899,33,9417.70000000004,2006
2006-03-30 05:00:00,2006-03-30 15:00:00,10000.0,-77.32500000000087,747.0000000000088,sell,1.21405,1.20658,99.99999999998897,10,9341.000000000042,2006
2006-04-02 21:00:00,2006-04-03 05:00:00,10000.0,57.00000000000122,-595.0000000000122,sell,1.20515,1.2111,665.0000000000044,8,9398.500000000042,2006
2006-04-03 05:00:00,2006-04-03 15:00:00,10000.0,-70.22499999999877,675.9999999999877,sell,1.21148,1.20472,20.000000000020002,10,9328.900000000043,2006
2006-04-05 17:00:00,2006-04-06 10:00:00,10000.0,14.937500000000238,-180.00000000000236,buy,1.2318,1.23,436.99999999999847,17,9344.900000000043,2006
2006-04-06 10:00:00,2006-04-06 13:00:00,10000.0,58.01250000000137,-602.0000000000136,sell,1.2245,1.23052,765.0000000000156,3,9403.100000000044,2006
2006-04-06 13:00:00,2006-04-07 15:00:00,10000.0,99.87500000000081,-1035.000000000008,sell,1.21115,1.2215,1307.999999999998,26,9504.600000000046,2006
2006-04-09 21:00:00,2006-04-11 06:00:00,10000.0,-32.362500000001106,283.00000000001097,sell,1.21283,1.21,-2.9999999999974487,33,9474.300000000045,2006
2006-04-11 06:00:00,2006-04-12 13:00:00,10000.0,-51.337499999999665,473.9999999999966,buy,1.20848,1.21322,188.00000000001037,31,9424.900000000045,2006
2006-04-12 21:00:00,2006-04-14 06:00:00,10000.0,1.4375000000005045,-55.00000000000504,buy,1.21103,1.21048,408.0000000000083,33,9428.400000000045,2006
2006-04-16 21:00:00,2006-04-17 01:00:00,10000.0,-52.249999999998934,499.9999999999893,sell,1.21685,1.21185,0.0,4,9376.400000000045,2006
2006-04-17 01:00:00,2006-04-17 12:00:00,10000.0,-52.68750000000115,500.0000000000115,sell,1.2233,1.2183,69.99999999999228,11,9324.400000000041,2006
2006-04-17 12:00:00,2006-04-18 19:00:00,10000.0,-70.03749999999783,660.9999999999782,sell,1.23141,1.2248,93.00000000000973,31,9256.300000000043,2006
