open_dt,close_dt,volume,pnl,pips,duration,max_dd,direction
2018-12-03 05:00:00,2018-12-14 09:00:00,26396.135605747317,177.06789106934488,670.8099007901369,220,712.6827000000002,short
2018-12-14 09:00:00,2018-12-18 12:00:00,27036.709030956772,255.729874687453,945.8616963871068,51,192.64605000002265,long
2018-12-18 12:00:00,2019-01-24 18:00:00,27504.673659425705,188.70803973957973,686.0944509876398,578,1891.6898500000111,short
2019-01-24 18:00:00,2019-01-25 15:00:00,28190.95417760542,196.61439521511141,697.4378872613762,21,48.651500000018714,long
2019-01-25 16:00:00,2019-02-07 12:00:00,28454.2606411953,200.25930074782215,703.7937245077951,212,989.7029500000042,short
2019-02-07 12:00:00,2019-02-11 10:00:00,29139.387598845162,-141.3476500143621,-485.07419565662065,46,425.6720000000324,long
2019-02-11 10:00:00,2019-02-11 18:00:00,28867.878865436596,-111.84405092874465,-387.43425331002607,8,339.65170000000984,long
2019-02-11 18:00:00,2019-02-26 18:00:00,28655.968803780506,287.8735901637598,1004.5850905790354,264,185.6351500000075,long
2019-02-28 11:00:00,2019-03-04 09:00:00,29045.21930909913,196.80975964616303,677.5977745312023,46,6.708150000012124,short
2019-03-06 02:00:00,2019-03-07 14:00:00,29880.664952879593,-121.3881872131151,-406.24325932685497,36,354.6473500000146,long
2019-03-07 14:00:00,2019-03-07 20:00:00,29722.718311778623,-163.4863954296344,-550.038504939998,6,501.61620000002125,long
2019-03-07 20:00:00,2019-03-13 19:00:00,29420.69932031428,414.7431790828931,1409.6985750319034,96,4.590400000004102,long
2019-03-13 19:00:00,2019-03-28 13:00:00,30124.258118292804,312.5911498167077,1037.6725248775197,258,1126.6664999999953,short
2019-03-28 13:00:00,2019-04-09 09:00:00,31272.114516523507,170.94349745488148,546.6323595245236,188,315.6084000000225,long
2019-04-09 13:00:00,2019-04-23 14:00:00,31554.8983323553,192.11405441978752,608.8248245845307,241,417.63929999998334,short
2019-04-23 14:00:00,2019-04-24 17:00:00,32273.065459048026,-173.5492794378381,-537.7526955351096,27,484.60305000002086,long
2019-04-24 17:00:00,2019-04-25 10:00:00,31929.555802736955,-116.08842759342754,-363.5767071444196,17,312.58180000002244,long
2019-04-25 10:00:00,2019-04-30 14:00:00,31707.631286351352,273.62315978691686,862.9567983676533,76,96.5661000000395,long
2019-04-30 14:00:00,2019-05-21 09:00:00,32234.508160466896,156.15839748781116,484.4447965839604,355,529.6022999999872,short
2019-05-30 20:00:00,2019-06-03 13:00:00,32877.96270318418,198.54207664514868,603.8758497220352,41,10.564000000012896,long
2019-06-03 13:00:00,2019-07-24 08:00:00,33196.042359508974,158.42883500825923,477.25217751108937,883,2084.6004999999886,short
2019-07-24 08:00:00,2019-07-25 12:00:00,33810.24217407569,-99.21986299901255,-293.46096513644943,28,244.56889999999729,long
2019-07-25 16:00:00,2019-07-31 19:00:00,33557.75625803173,-186.0856272145118,-554.5234484202854,99,491.5664499999916,long
2019-07-31 19:00:00,2019-08-01 01:00:00,33247.74201630081,-112.40892739391782,-338.09492187111266,6,286.53455000000605,long
2019-08-01 01:00:00,2019-08-05 01:00:00,33003.60803924611,231.7843378651964,702.2999957749131,48,200.52435000001975,long
2019-08-05 05:00:00,2019-08-23 10:00:00,33401.99495895464,190.59993002806533,570.6243901368201,341,1179.5624500000156,short
2019-08-23 15:00:00,2019-08-28 12:00:00,33849.642212941086,192.69375724285834,569.2637931906663,69,73.5733500000002,short
2019-08-29 17:00:00,2019-08-30 15:00:00,34659.59817033205,-163.23926475117764,-470.9785264934485,22,417.52649999999835,long
2019-08-30 15:00:00,2019-09-02 10:00:00,34417.38043007862,-121.42761782126058,-352.80900610070717,19,304.4942500000092,long
2019-09-02 10:00:00,2019-09-03 02:00:00,34156.43021177687,-110.86006465025635,-324.5657229484999,16,275.4829999999986,long
2019-09-03 02:00:00,2019-09-05 12:00:00,33961.850561698724,436.8904632581571,1286.415363216009,58,6.465450000003869,long
2019-09-05 12:00:00,2019-09-12 12:00:00,34752.3722132107,303.46266321570465,873.2142408981902,120,222.52959999999877,short
2019-09-12 12:00:00,2019-09-12 14:00:00,35945.76625011712,302.68141779785293,842.0502589699729,2,2.47255000001001,long
2019-09-13 04:00:00,2019-09-16 15:00:00,36365.0617900575,240.70433055874156,661.9109626387453,35,336.00000000000296,short
2019-09-16 20:00:00,2019-09-17 16:00:00,37257.0957895496,226.54031964590925,608.0461046280793,20,12.498000000005225,long
2019-09-23 07:00:00,2019-09-25 16:00:00,37974.50719343845,-99.64466268496946,-262.3988302926205,57,208.4843500000044,long
2019-09-25 16:00:00,2019-09-26 20:00:00,37792.593357479745,-116.39768575871574,-307.9907342100396,28,260.4713500000244,long
2019-09-26 20:00:00,2019-10-01 03:00:00,37554.47399036509,-143.47405261912868,-382.04250352684704,55,331.45910000000885,long
2019-10-01 03:00:00,2019-10-03 15:00:00,37268.47610722792,336.8116082236116,903.7439772276778,60,79.4436000000065,long
