profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
-108.58473174757455,10,30.0,335.61230000000995,-5104.027599011457,0.014685888938183799,0.0,100.0,0.0,0,0
