profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
-321.00750759185394,26,42.30769230769231,4363.790000000023,-9.258056725107691,0.09094169015269364,7.6923076923076925,38.46153846153847,53.84615384615385,0,0
