profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
151.9995646966545,26,38.46153846153847,4270.816500000007,-6.6652522155839495,0.05212215589878,0.0,38.46153846153847,61.53846153846154,0,0
