profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
-103.98571579784402,1,0.0,10518.6255,0,0.014982459832930456,0.0,0.0,100.0,0,0
