profit,num_trades,win_pct,max_dd,sharpe,risk,early_close_pct,tp_close_pct,sl_close_pct,gaussian_noise_mean,gaussian_noise_stddev
815.9408841264667,35,20.0,976.6900999999883,-0.7731504091208096,0.0781959240752617,14.285714285714285,17.142857142857142,68.57142857142857,0,0
