open_dt,close_dt,volume,pnl,pips,duration,max_dd
2017-05-23 02:00:00,2017-05-23 16:00:00,50000.0,273.5000000000043,547.0000000000085,14,-548.9999999999994
2017-05-23 16:00:00,2017-05-24 14:00:00,51367.50000000004,27.224775000007288,53.00000000001414,22,-55.00000000000504
2017-05-24 14:00:00,2017-05-24 16:00:00,51503.623875000085,47.89837020374366,92.99999999998752,2,-91.99999999998097
2017-05-24 16:00:00,2017-05-24 20:00:00,51743.115726018805,-193.5192528153143,-374.0000000000076,4,373.0000000000011
2017-05-24 20:00:00,2017-05-25 00:00:00,50775.51946194224,-61.946133743569476,-121.99999999999987,4,124.00000000001297
2017-05-25 00:00:00,2017-05-25 13:00:00,50465.78879322435,102.95020913816857,203.99999999998195,13,-204.99999999998852
2017-05-25 13:00:00,2017-05-26 02:00:00,50980.53983891521,130.5101819876176,255.99999999998954,13,-254.999999999983
2017-05-26 02:00:00,2017-05-26 08:00:00,51633.09074885332,-101.71718877524245,-197.0000000000027,6,197.0000000000027
2017-05-26 08:00:00,2017-05-26 10:00:00,51124.504804977114,32.71968307518402,63.999999999997385,2,-64.99999999998174
2017-05-26 10:00:00,2017-05-26 12:00:00,51288.10322035304,155.91583378986974,303.9999999999931,2,-303.9999999999931
2017-05-31 02:00:00,2017-05-31 05:00:00,52067.68238930243,16.14098154068544,31.000000000003244,3,-28.99999999999014
2017-05-31 08:00:00,2017-05-31 10:00:00,52148.387297005866,-82.9159358022383,-158.999999999998,2,159.99999999998238
2017-05-31 10:00:00,2017-05-31 12:00:00,51733.807617994724,-47.07776493237346,-90.99999999999663,2,90.99999999999663
2017-05-31 12:00:00,2017-05-31 18:00:00,51498.41879333282,-87.03232776074232,-169.00000000001913,6,170.00000000000347
2017-05-31 18:00:00,2017-05-31 23:00:00,51063.25715452909,36.7655451512637,72.00000000000539,5,-70.99999999999883
2017-05-31 23:00:00,2017-06-01 02:00:00,51247.0848802854,-40.997667904235186,-80.00000000001339,3,79.00000000000684
2017-06-01 02:00:00,2017-06-01 05:00:00,51042.096540764214,-22.458522477936047,-43.99999999999959,3,42.999999999993044
2017-06-01 05:00:00,2017-06-01 07:00:00,50929.80392837457,-30.048584317734292,-58.999999999986834,2,60.999999999999936
2017-06-01 07:00:00,2017-06-01 13:00:00,50779.561006785916,91.40320981221586,180.00000000000236,6,-178.00000000001145
2017-06-01 13:00:00,2017-06-01 16:00:00,51236.57705584705,38.93979856243719,75.99999999998718,3,-78.00000000000028
2017-06-01 16:00:00,2017-06-01 19:00:00,51431.276048659245,-25.71563802432679,-49.999999999994486,3,49.999999999994486
2017-06-01 19:00:00,2017-06-01 23:00:00,51302.69785853765,-22.06016007916762,-42.999999999993044,4,41.000000000002146
2017-06-04 21:00:00,2017-06-05 11:00:00,51192.39705814183,176.10184588000214,343.99999999998875,14,-343.0000000000044
2017-06-05 11:00:00,2017-06-07 10:00:00,52072.90628754188,-119.7676844613447,-229.99999999999685,47,230.9999999999812
2017-06-07 14:00:00,2017-06-07 16:00:00,51474.067865235156,131.77361373499664,255.99999999998954,2,-255.99999999998954
2017-06-07 16:00:00,2017-06-07 19:00:00,52132.935933910194,59.43154696466497,114.00000000001408,3,-113.00000000000753
2017-06-07 19:00:00,2017-06-07 21:00:00,52430.09366873357,41.94407493499388,80.00000000001339,2,-81.00000000001994
2017-06-07 21:00:00,2017-06-08 04:00:00,52639.81404340855,24.740712600400464,46.99999999999704,7,-48.00000000000359
2017-06-08 04:00:00,2017-06-08 06:00:00,52763.517606410576,-30.60284021171945,-58.00000000000249,2,55.999999999989384
2017-06-08 06:00:00,2017-06-08 09:00:00,52610.503405351956,18.413676191877,35.00000000000725,3,-36.0000000000138
2017-06-18 21:00:00,2017-06-19 02:00:00,52702.571786311346,2.635128589309426,4.999999999988347,5,6.000000000017102
2017-06-19 02:00:00,2017-06-19 04:00:00,52715.7474292579,-2.635787371456752,-4.999999999988347,2,2.9999999999974487
2017-06-19 05:00:00,2017-06-19 07:00:00,52702.568492400605,-60.607953766259875,-114.99999999999842,2,113.99999999999187
2017-06-19 08:00:00,2017-06-19 13:00:00,52399.52872356935,69.69137320235002,133.00000000000531,5,-131.99999999999878
2017-06-19 13:00:00,2017-06-19 15:00:00,52747.98558958115,56.440344580846784,106.99999999999042,2,-105.99999999998387
2017-06-25 21:00:00,2017-06-25 23:00:00,53030.187312485396,-20.151471178735164,-37.99999999998249,2,36.999999999998145
2017-06-25 23:00:00,2017-06-26 01:00:00,52929.429956591666,17.46671188567215,32.999999999994145,2,-35.00000000000725
2017-06-26 01:00:00,2017-06-26 03:00:00,53016.76351602,-24.38771121736416,-45.999999999990486,2,46.99999999999704
2017-06-26 03:00:00,2017-06-26 06:00:00,52894.824959933176,20.10003348477709,38.0000000000047,3,-39.00000000001125
2017-06-26 06:00:00,2017-06-26 08:00:00,52995.325127357064,-47.69579261462787,-90.00000000001228,2,91.00000000001883
2017-06-26 08:00:00,2017-06-26 10:00:00,52756.846164283925,45.370887701276835,85.99999999998609,2,-86.99999999999262
2017-06-26 10:00:00,2017-06-26 13:00:00,52983.700602790304,-167.9583309108515,-317.0000000000117,3,314.9999999999986
2017-06-26 13:00:00,2017-06-26 16:00:00,52143.90894823606,35.979297174275445,68.99999999998573,3,-66.99999999999484
2017-06-26 16:00:00,2017-06-26 18:00:00,52323.80543410745,-20.929522173640677,-39.999999999995595,2,37.99999999998249
2017-06-26 18:00:00,2017-06-26 22:00:00,52219.15782323926,-6.788490517019196,-12.999999999996346,4,14.000000000002897
2017-06-26 22:00:00,2017-06-27 01:00:00,52185.215370654114,-17.2211210723128,-32.999999999994145,3,34.000000000000696
2017-06-27 01:00:00,2017-06-27 03:00:00,52099.109765292524,-23.96559049202961,-45.999999999990486,2,48.00000000000359
2017-06-27 03:00:00,2017-06-27 05:00:00,51979.28181283238,4.158342545030749,8.000000000008,2,-10.000000000021103
2017-06-27 05:00:00,2017-06-27 07:00:00,52000.07352555757,23.920033821751538,45.999999999990486,2,-46.99999999999704
2017-06-27 07:00:00,2017-06-27 09:00:00,52119.67369466631,-323.1419769069302,-619.9999999999983,2,622.0000000000114
2017-06-27 09:00:00,2017-06-27 23:00:00,50503.96381013168,-449.4852779101785,-890.000000000013,14,889.0000000000064
2017-06-27 23:00:00,2017-07-04 12:00:00,48256.537420580826,-66.5940216403985,-137.99999999999366,109,136.00000000000279
2017-07-04 12:00:00,2017-07-04 14:00:00,47923.56731237884,-7.188535096861354,-15.000000000009448,2,15.999999999993795
2017-07-04 14:00:00,2017-07-04 17:00:00,47887.62463689454,3.8310099709553946,8.000000000008,3,-8.999999999992347
2017-07-04 20:00:00,2017-07-04 22:00:00,47906.77968674932,-25.869661030843915,-53.99999999999849,2,22.999999999995243
2017-07-04 22:00:00,2017-07-05 00:00:00,47777.43138159509,-29.144233142772975,-60.999999999999936,2,62.00000000000649
2017-07-05 00:00:00,2017-07-05 02:00:00,47631.71021588121,-38.58168527486271,-80.99999999999774,2,79.00000000000684
2017-07-05 02:00:00,2017-07-05 04:00:00,47438.801789506906,18.975520715800673,39.999999999995595,2,-41.000000000002146
2017-07-05 05:00:00,2017-07-05 07:00:00,47533.67939308591,-31.84756519336511,-66.99999999999484,2,65.99999999998829
2017-07-05 07:00:00,2017-07-05 09:00:00,47374.4415671191,103.27628261631247,217.99999999998485,2,-216.99999999997831
2017-07-05 11:00:00,2017-07-05 13:00:00,47890.822980200646,56.032262886840286,117.00000000001153,2,-116.00000000000497
2017-07-10 02:00:00,2017-07-10 04:00:00,48170.984294634836,0.9634196858990083,2.0000000000131024,2,-4.000000000004
2017-07-10 07:00:00,2017-07-10 09:00:00,48175.80139306432,97.79687682791943,202.9999999999976,2,-202.00000000001327
2017-07-10 10:00:00,2017-07-10 13:00:00,48664.78577720391,-5.83977429327031,-12.000000000012,3,11.000000000005448
2017-07-10 15:00:00,2017-07-10 17:00:00,48635.586905737546,-1.4590676071708857,-2.9999999999974487,2,1.0000000000065512
2017-07-10 17:00:00,2017-07-10 19:00:00,48628.29156770171,15.561053301669311,32.0000000000098,2,-30.000000000018897
2017-07-10 19:00:00,2017-07-10 23:00:00,48706.09683421004,16.07301195528646,32.999999999994145,4,-34.000000000000696
2017-07-10 23:00:00,2017-07-11 03:00:00,48786.46189398649,12.684480092432924,25.999999999992692,4,-26.999999999999243
2017-07-11 04:00:00,2017-07-11 06:00:00,48849.884294448646,25.890438676064694,53.00000000001414,2,-51.00000000000104
2017-07-16 21:00:00,2017-07-16 23:00:00,48979.33648782895,-3.918346919019359,-7.999999999985795,2,11.999999999989795
2017-07-16 23:00:00,2017-07-17 02:00:00,48959.7447532339,59.7308885989453,121.99999999999987,3,-121.99999999999987
2017-07-17 02:00:00,2017-07-17 04:00:00,49258.3991962286,-10.836847823164725,-21.99999999998869,2,22.999999999995243
2017-07-17 04:00:00,2017-07-17 06:00:00,49204.21495711278,-0.9840842991377771,-1.9999999999908977,2,0.0
2017-07-17 06:00:00,2017-07-17 08:00:00,49199.29453561708,63.959082896306086,130.00000000000787,2,-130.9999999999922
2017-07-17 08:00:00,2017-07-17 10:00:00,49519.089950098605,-57.442144342116855,-116.00000000000497,2,114.00000000001408
2017-07-17 10:00:00,2017-07-17 15:00:00,49231.87922838799,-57.108979904932525,-116.00000000000497,5,117.00000000001153
2017-07-17 15:00:00,2017-07-17 17:00:00,48946.33432886334,-15.662826985241065,-32.0000000000098,2,31.000000000003244
2017-07-17 17:00:00,2017-07-17 19:00:00,48868.020193937155,-12.70568525043094,-26.000000000014897,2,25.000000000008345
2017-07-17 19:00:00,2017-07-17 22:00:00,48804.491767684995,19.521796707071847,39.999999999995595,3,-41.000000000002146
2017-07-17 22:00:00,2017-07-18 00:00:00,48902.10075122035,17.115735262930666,35.00000000000725,2,-33.00000000001635
2017-07-18 00:00:00,2017-07-18 02:00:00,48987.679427535004,-215.05591268688434,-439.00000000001154,2,441.00000000000244
2017-07-18 02:00:00,2017-07-18 15:00:00,47912.39986410056,-248.1862312960391,-517.9999999999962,13,516.9999999999897
2017-07-18 15:00:00,2017-07-19 00:00:00,46671.46870762037,139.54769143578716,299.0000000000048,9,-299.0000000000048
2017-07-19 00:00:00,2017-07-19 02:00:00,47369.2071647993,12.789685934495454,26.999999999999243,2,-25.999999999992692
2017-07-19 02:00:00,2017-07-19 04:00:00,47433.15559447179,0.47433155594782533,1.0000000000065512,2,0.0
2017-07-19 04:00:00,2017-07-19 08:00:00,47435.52725225152,83.4865279639619,175.99999999999835,4,-175.99999999999835
2017-07-19 08:00:00,2017-07-19 12:00:00,47852.95989207134,-15.312947165467518,-32.0000000000098,4,34.000000000000696
2017-07-19 12:00:00,2017-07-20 01:00:00,47776.395156244,11.944098789064988,25.000000000008345,13,-25.000000000008345
2017-07-20 01:00:00,2017-07-20 05:00:00,47836.11565018931,22.48297435558756,46.99999999999704,4,-44.999999999983935
2017-07-23 21:00:00,2017-07-25 13:00:00,47948.53052196726,-112.67904672662662,-235.00000000000742,40,231.0000000000034
2017-07-25 13:00:00,2017-07-25 15:00:00,47385.13528833413,161.10945998033935,340.00000000000693,2,-339.0000000000004
2017-07-25 15:00:00,2017-07-25 18:00:00,48190.68258823583,-16.384832080000518,-34.000000000000696,3,32.0000000000098
2017-07-25 18:00:00,2017-07-25 22:00:00,48108.758427835826,13.470452359796822,28.000000000005794,4,-26.999999999999243
2017-07-25 22:00:00,2017-07-26 00:00:00,48176.11068963477,9.153461031026389,18.999999999991246,2,-21.00000000000435
2017-07-26 00:00:00,2017-07-26 02:00:00,48221.87799478991,-19.28875119791384,-39.999999999995595,2,42.0000000000087
2017-07-26 02:00:00,2017-07-26 08:00:00,48125.434238800335,107.31971835253323,223.00000000001762,6,-225.0000000000085
